frame_idx,time_s,theta_deg,theta_sigma_deg,PEN_deg,FL_mm,FL_sigma_mm,combined_confidence,R_scale,median_zncc,valid_fraction,out_of_plane_score,median_dx_px,median_dy_px,epsilon_f_median,epsilon_perp_median,gamma_fperp_median,epsilon_f_sigma_median,strain_rate_f_median_s,fit_residual_median_px
316,9.477820101376683,23.804100578265718,0.3990755853547182,24.881098653169232,57.50814551438431,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8574995994567871,1.0,0.39346933364868164,3.0,0.0,-0.008476986549794674,0.00659405579790473,0.012443851679563522,0.003458189545199275,-0.2826312085567042,0.7009060978889465
317,9.507813202963318,23.944159376429667,0.413644777011219,25.017744777365465,57.11709297383126,0.413644777011219,0.5831508636474609,2.737632024778577,0.8296960592269897,1.0,0.41684913635253906,4.0,0.0,-0.005493861623108387,0.00419206265360117,0.010696724988520145,0.003770406125113368,-0.18317084037605674,0.7041561007499695
318,9.537806304549953,24.095335098594006,0.4137220415451562,25.12078505640045,56.82020368564071,0.4137220415451562,0.5830281972885132,2.738654842564671,0.8297463655471802,1.0,0.4169718027114868,4.0,0.0,-0.007590819615870714,0.005930665880441666,0.0119119081646204,0.0029862637165933847,-0.2530855168127455,0.5589194893836975
319,9.567799406136588,24.27823053450996,0.4255237294035716,25.309763686805866,56.446754873882995,0.4255237294035716,0.5644397735595703,2.897127108568384,0.8401659727096558,1.0,0.4355602562427521,3.0,0.0,-0.0074517447501420975,0.005700528621673584,0.011276699602603912,0.0041519999504089355,-0.24844862171448767,0.7482720017433167
320,9.597792507723224,24.414267040230897,0.37813853965396715,25.43342726317607,56.232060444951074,0.37813853965396715,0.6411378979682922,2.2878200827461583,0.8449757099151611,1.0,0.35886213183403015,4.0,0.0,-0.005522868130356073,0.005133794620633125,0.007753434590995312,0.003687560558319092,-0.18413794633420186,0.7278743386268616
321,9.627785609309859,24.58135167776703,0.3990755853547182,25.578130339855107,55.90716463531993,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8311703205108643,0.9953703880310059,0.39346933364868164,4.0,0.0,-0.004914802964776754,0.0059560989029705524,0.009511635638773441,0.0034725230652838945,-0.16386444564862176,0.7076748013496399
322,9.657778710896494,24.741314362026316,0.3947802769132352,25.688955778048978,55.62666411975299,0.3947802769132352,0.6135257482528687,2.4936234726350506,0.8418537378311157,1.0,0.38647422194480896,4.0,0.0,-0.003972653765231371,0.004729829728603363,0.003422929672524333,0.003488898975774646,-0.13245224918657914,0.675937294960022
323,9.68777181248313,24.890746324095886,0.3604751454342477,25.815814180594487,55.33482689262664,0.3604751454342477,0.6715068817138672,2.0790772876134724,0.8607772588729858,1.0,0.3284931182861328,3.0,0.0,-0.007154488004744053,0.004470686428248882,0.008901805616915226,0.0029096577782183886,-0.23853778456617147,0.6066253781318665
324,9.717764914069763,25.006667293783124,0.3225666999910874,25.92100237739737,55.14220413469916,0.3225666999910874,0.7421650886535645,1.6647884150902428,0.8798035383224487,1.0,0.25783491134643555,3.0,0.0,-0.005085982382297516,0.005044782068580389,0.004953223280608654,0.002551933052018285,-0.16957173860818148,0.5608712434768677
325,9.747758015656398,25.10253223751633,0.3141937541314674,26.000950182082505,55.024422716375696,0.3141937541314674,0.7592753767967224,1.5794834421635997,0.8765733242034912,0.9953703880310059,0.24072463810443878,2.0,0.0,-0.0036138552241027355,0.0026095611974596977,0.0033413704950362444,0.0023610834032297134,-0.12048954702680931,0.5256271362304688
326,9.777751117243033,25.181501885076727,0.30509126961968513,26.11328758410798,54.885324898914156,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.8963633179664612,0.9953703880310059,0.22119921445846558,1.0,0.0,-0.0018371054902672768,0.0031793417874723673,0.0019363296451047063,0.0017877001082524657,-0.061250934151001274,0.4121719002723694
327,9.807744218829669,25.24806353009194,0.30509126961968513,26.199331732848776,54.79198769709171,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.8989450931549072,0.9953703880310059,0.22119921445846558,1.0,0.0,-0.002791063394397497,0.0018974409904330969,0.003532480914145708,0.001658948021940887,-0.09305684463260695,0.39405444264411926
328,9.837737320416304,25.2849279278482,0.30509126961968513,26.21223421038664,54.72499261370246,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9108856916427612,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.0020941034890711308,0.0016107927076518536,0.0018023557495325804,0.00166438112501055,-0.06981950442912058,0.396736741065979
329,9.86773042200294,25.280148988641116,0.30509126961968513,26.198157456962093,54.69424122802298,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.914113461971283,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.0026909909211099148,0.002812502672895789,0.004450369160622358,0.0011320256162434816,-0.08972032830072567,0.2973165214061737
330,9.897723523589574,25.29822685641281,0.32158139401168245,26.223268421762015,54.62613138246156,0.32158139401168245,0.7441419363021851,1.6546334875919513,0.8712285161018372,0.9953703880310059,0.25585806369781494,2.0,0.0,-0.0017629478825256228,0.0012417060788720846,0.003868406405672431,0.0023790004197508097,-0.05877844535128679,0.5307658910751343
331,9.92771662517621,25.42922803207651,0.32369033893467924,26.3447443342005,54.45964639784692,0.32369033893467924,0.7399217486381531,1.6764069683143603,0.87906813621521,1.0,0.2600782811641693,2.0,0.0,-0.005299960263073444,0.004118845798075199,0.004204450640827417,0.0023801177740097046,-0.1767059751311317,0.508633553981781
332,9.957709726762845,25.570839932177478,0.3376166912306914,26.441859340559517,54.2253739751887,0.3376166912306914,0.7129877209663391,1.8237604831609602,0.8644269704818726,1.0,0.2870122492313385,2.0,0.0,-0.004143896978348494,0.003497971687465906,0.004343194887042046,0.0023768891114741564,-0.13816166915511713,0.5244718790054321
333,9.987702828349478,25.655066918097873,0.3271969432635519,26.517823250576924,54.03869179963758,0.3271969432635519,0.7329933643341064,1.7129254348961922,0.8647652864456177,0.9953703880310059,0.26700663566589355,1.0,0.0,-0.0031492665875703096,0.004016393795609474,0.006309162359684706,0.002270779572427273,-0.1049996972961817,0.4915587604045868
334,10.017695929936114,25.733994915181455,0.34973383079869,26.59210031380462,53.89701796427796,0.34973383079869,0.6906425952911377,1.9570200384820282,0.862525463104248,0.9953703880310059,0.3093573749065399,1.0,0.0,-0.0040788003243505955,0.005539797246456146,0.0029730109963566065,0.0026313583366572857,-0.1359912816141732,0.5587713718414307
335,10.047689031522749,25.87979540470539,0.39488024723178583,26.761303835804625,53.67034465237498,0.39488024723178583,0.6133623719215393,2.494886554461381,0.8596314787864685,0.9953703880310059,0.3866376280784607,3.0,0.0,-0.0064017279073596,0.00528302788734436,0.007515924051403999,0.0034983630757778883,-0.21344001015927644,0.7091426849365234
336,10.077682133109384,26.059752385974065,0.33639784035631926,26.88879821739488,53.41802437635106,0.33639784035631926,0.7152867913246155,1.8106161119423305,0.8726786971092224,0.9953703880310059,0.2847132086753845,3.0,0.0,-0.004435286857187748,0.007362456992268562,0.005707602947950363,0.0022975257597863674,-0.1478768991054967,0.5016626715660095
337,10.10767523469602,26.262407893504843,0.3990755853547182,27.08137125328105,53.09758121946225,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8632792234420776,1.0,0.39346933364868164,3.0,0.0,-0.008026235736906528,0.010059978812932968,0.007330462336540222,0.002939605386927724,-0.2676027257042006,0.5888527631759644
338,10.137668336282655,26.57314359833012,0.3990755853547182,27.396317373627596,52.60214916353415,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8730258941650391,1.0,0.39346933364868164,3.0,0.0,-0.0075844284147024155,0.008210863918066025,0.009511693380773067,0.0029890937730669975,-0.25287242777459323,0.6144000291824341
339,10.16766143786929,26.844799216043413,0.3990755853547182,27.70860434369439,52.161907744678906,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8492467403411865,1.0,0.39346933364868164,3.0,0.0,-0.008542933501303196,0.008547966368496418,0.009407163597643375,0.003265899373218417,-0.2848299458669499,0.6648107171058655
340,10.197654539455925,27.13840310901719,0.3990755853547182,28.05210228994295,51.6751680339219,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8618829250335693,0.9953703880310059,0.39346933364868164,3.0,0.0,-0.008978649973869324,0.010171533562242985,0.010447273962199688,0.003075568238273263,-0.2993571687787771,0.5724200010299683
341,10.22764764104256,27.359722552480747,0.3990755853547182,28.309913454922594,51.195626980536716,0.3990755853547182,0.6065306663513184,2.5481811652193755,0.8778927326202393,0.9953703880310059,0.39346933364868164,2.0,0.0,-0.009592248126864433,0.007242867257446051,0.01362733356654644,0.0024827599991112947,-0.31981514479778705,0.5085982084274292
342,10.257640742629196,27.48116151162759,0.30509126961968513,28.420115140351157,50.9235133523648,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9187449216842651,1.0,0.22119921445846558,1.0,0.0,-0.006758300121873617,0.004977245815098286,0.007937278598546982,0.0020395454484969378,-0.2253284843633883,0.47846606373786926
343,10.28763384421583,27.521150145116877,0.30509126961968513,28.45177885080048,50.8069083496,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9436144232749939,1.0,0.22119921445846558,1.0,0.0,-0.003208149690181017,0.0035360080655664206,0.005596464034169912,0.001156992046162486,-0.10696291882032528,0.29178422689437866
344,10.317626945802465,27.59262783992,0.30509126961968513,28.554742119964942,50.67822384143802,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9422338008880615,0.9953703880310059,0.22119921445846558,1.0,0.0,-0.003603909397497773,0.0037709057796746492,0.005145289469510317,0.001051237341016531,-0.12015794322197326,0.27587950229644775
345,10.3476200473891,27.64807568477275,0.30509126961968513,28.670565773809813,50.52475229620884,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9224429130554199,1.0,0.22119921445846558,1.0,0.0,-0.0025468419771641493,0.0034644126426428556,0.005217637866735458,0.0013912842841818929,-0.08491425836062991,0.3543609082698822
346,10.377613148975735,27.709178685461808,0.30509126961968513,28.76513062096558,50.36506798489543,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9157980680465698,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.0042571015655994415,0.003916501067578793,0.006401355378329754,0.001856988063082099,-0.141936023298651,0.44921207427978516
347,10.40760625056237,27.828698481352546,0.30509126961968513,28.91885793500626,50.11918242618546,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9414540529251099,0.9907407164573669,0.22119921445846558,0.0,0.0,-0.003391520120203495,0.0029941971879452467,0.004433717578649521,0.0010902537032961845,-0.11307667232770473,0.3155858814716339
348,10.437599352149006,27.92859161390541,0.30509126961968513,29.02795340553689,49.92363581918263,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.944897472858429,0.9861111044883728,0.22119921445846558,1.0,0.0,-0.004213142674416304,0.004044027999043465,0.005653282627463341,0.0012615140294656157,-0.140470389907714,0.3189961612224579
349,10.46759245373564,28.069028485611398,0.30509126961968513,29.116222521366524,49.68307451981899,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9056622982025146,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.004937510937452316,0.004124369006603956,0.00574278412386775,0.0017107081366702914,-0.16462155216559768,0.39874279499053955
350,10.497585555322276,28.19790320832982,0.30509126961968513,29.232133853250303,49.438661709006595,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9221903681755066,0.9953703880310059,0.22119921445846558,1.0,0.0,-0.00631055049598217,0.005282323341816664,0.007121271453797817,0.001655368716455996,-0.21040006408654155,0.4091974198818207
351,10.527578656908911,28.273460614002403,0.30509126961968513,29.223684803391365,49.19630561638411,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9142169952392578,0.9953703880310059,0.22119921445846558,1.0,0.0,-0.006462355609983206,0.003733020043000579,0.009046816267073154,0.0017157925758510828,-0.21546139839245007,0.416740745306015
352,10.557571758495545,28.296536358794413,0.30509126961968513,29.190216080160525,48.936093352975966,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9356810450553894,0.9861111044883728,0.22119921445846558,1.0,0.0,-0.005147881805896759,0.002425921382382512,0.0077416845597326756,0.001374505227431655,-0.17163552729040385,0.3302772343158722
353,10.58756486008218,28.382147476695195,0.30509126961968513,29.170537163494032,48.79241561853804,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9130869507789612,0.9861111044883728,0.22119921445846558,1.0,0.0,-0.005828230641782284,0.005122772417962551,0.008624037727713585,0.0016461232444271445,-0.19431903782766313,0.40803930163383484
354,10.617557961668815,28.55383259232346,0.30509126961968513,29.36841090488133,48.43111920199073,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9192951917648315,0.9907407164573669,0.22119921445846558,1.0,0.0,-0.006726221181452274,0.005979259964078665,0.009633151814341545,0.0019110391149297357,-0.22425894041080027,0.4305133819580078
355,10.64755106325545,28.729615625595272,0.30509126961968513,29.572228687392,48.07311972748935,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9104692935943604,0.9814814925193787,0.22119921445846558,1.0,0.0,-0.006362132728099823,0.006673198193311691,0.010019022971391678,0.002021840773522854,-0.2121198672875762,0.44917353987693787
356,10.677544164842086,28.85964457706214,0.30509126961968513,29.716947708150116,47.764137387616046,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9222447872161865,0.9814814925193787,0.22119921445846558,1.0,0.0,-0.005143511109054089,0.005045818630605936,0.006904893554747105,0.001751103438436985,-0.17148980388697238,0.4275210201740265
357,10.707537266428721,28.92073888878531,0.25,29.742722614034307,47.635940045452465,0.25,1.0,1.0,0.9489914774894714,0.9907407164573669,0.0,0.0,0.0,-0.0014828249113634229,0.0020837399642914534,0.0033008086029440165,0.0006927122012712061,-0.04943886536976788,0.20819228887557983
358,10.737530368015356,28.98955239130288,0.25001787683235865,29.791455804612212,47.501050023090606,0.25001787683235865,0.996218204498291,1.0001430197721675,0.9522436857223511,0.9907407164573669,0.0037818055134266615,0.0,0.0,-0.0021082039456814528,0.0026852439623326063,0.0037844551261514425,0.0008333628065884113,-0.07028962775296532,0.26077598333358765
359,10.767523469601992,29.071755565838913,0.25,29.881659278213903,47.33483517455008,0.25,1.0,1.0,0.9683007001876831,0.9953703880310059,0.0,0.0,0.0,-0.0017341190250590444,0.0027239026967436075,0.0031009616795927286,0.0008159562130458653,-0.0578172624144936,0.24967975914478302
360,10.797516571188627,29.13326384005444,0.25,29.950211085916294,47.231249955981355,0.25,1.0,1.0,0.9782012701034546,0.9953703880310059,0.0,0.0,0.0,-0.001167170936241746,0.0015029445057734847,0.0019246343290433288,0.0005661116447299719,-0.03891464618523605,0.1732771396636963
361,10.827509672775262,29.147499331544253,0.25,29.954533303585947,47.23660606598619,0.25,1.0,1.0,0.9816384315490723,0.9953703880310059,0.0,0.0,0.0,0.0,0.0,0.0,0.0001429826661478728,0.0,0.04387883469462395
362,10.857502774361896,29.157735381974334,0.25,29.968435585710182,47.2167686730154,0.25,1.0,1.0,0.9889716506004333,0.9953703880310059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,10.887495875948531,29.18289330758114,0.25,30.008561962788633,47.148030635458284,0.25,1.0,1.0,0.9613445997238159,0.9953703880310059,0.0,0.0,0.0,-0.001222515245899558,0.0016122934175655246,0.0022261824924498796,0.0006424977909773588,-0.040759880813537167,0.195103257894516
364,10.917488977535166,29.20866346945533,0.25,30.026549045279268,47.100278475543746,0.25,1.0,1.0,0.9784162640571594,0.9907407164573669,0.0,0.0,0.0,-0.001101451343856752,0.0010137675562873483,0.0009972464758902788,0.0004557240172289312,-0.036723489255527965,0.14500238001346588
365,10.947482079121801,29.234519178765055,0.25,30.05893323212925,47.023271320798266,0.25,1.0,1.0,0.969189465045929,0.9953703880310059,0.0,0.0,0.0,-0.0011455422500148416,0.0016065160743892193,0.0019352725939825177,0.00056075444445014,-0.03819352415774483,0.18057645857334137
366,10.977475180708437,29.31286355558973,0.25,30.14966288370627,46.87284298524867,0.25,1.0,1.0,0.9589483141899109,0.9953703880310059,0.0,0.0,0.0,-0.002779571805149317,0.0031999642960727215,0.003983322996646166,0.0006831503706052899,-0.09267370355548338,0.21273460984230042
367,11.007468282295072,29.49793342819933,0.3134154924612153,30.362410160801403,46.51771294112167,0.3134154924612153,0.7609041333198547,1.571668334635298,0.8976352214813232,0.9953703880310059,0.23909583687782288,1.0,0.0,-0.006488583981990814,0.006449509412050247,0.010010425932705402,0.0018967780051752925,-0.21633587854355574,0.4329788088798523
368,11.037461383881707,29.64395387951305,0.30509126961968513,30.55054917909601,46.198330225340136,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9184913635253906,0.9722222089767456,0.22119921445846558,1.0,0.0,-0.007859165780246258,0.0059288060292601585,0.009206845425069332,0.0018197140889242291,-0.2620324462791905,0.415986031293869
369,11.067454485468343,29.76746593516782,0.30509126961968513,30.711105301744112,45.876268674948996,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9290173053741455,0.9722222089767456,0.22119921445846558,0.0,0.0,-0.004529840778559446,0.0031060546170920134,0.0059286970645189285,0.0008027598960325122,-0.1510294213979505,0.2526559829711914
370,11.097447587054978,29.852318922356375,0.25,30.812770434957912,45.67241293611467,0.25,1.0,1.0,0.9499260187149048,0.9722222089767456,0.0,0.0,0.0,-0.002630907576531172,0.0017817886546254158,0.003353617386892438,0.0006679730140604079,-0.0877170895091258,0.21987102925777435
371,11.127440688641611,30.006029312109803,0.30509126961968513,30.951531779935124,45.44253055607125,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9359478950500488,0.9675925970077515,0.22119921445846558,1.0,0.0,-0.004755124915391207,0.00524062430486083,0.007048861589282751,0.0016448566457256675,-0.15854061980405823,0.414120078086853
372,11.157433790228247,30.144976680605964,0.30509126961968513,31.093458644324215,45.23081869496587,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9311251640319824,0.9768518805503845,0.22119921445846558,1.0,0.0,-0.005033405963331461,0.006034231744706631,0.00719475420191884,0.0015639928169548512,-0.16781878822343424,0.3841235935688019
373,11.187426891814882,30.23940551111906,0.30509126961968513,31.176597769244694,45.13134103907585,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9406136274337769,0.9814814925193787,0.22119921445846558,1.0,0.0,-0.0037103991489857435,0.003745247144252062,0.004643347579985857,0.0015300937229767442,-0.12370841802633367,0.3691239655017853
374,11.217419993401517,30.302325151482705,0.30509126961968513,31.23590409870897,45.054302774571056,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9529715776443481,0.9768518805503845,0.22119921445846558,1.0,0.0,-0.0027409961912781,0.003255559131503105,0.003407308366149664,0.0010417811572551727,-0.09138755401340314,0.2835427522659302
