matlab_row,python_frame,time_s,python_time_s,matlab_FL_mm,matlab_ANG_deg,matlab_PEN_deg,python_normal_FL_mm,python_normal_ANG_deg,python_normal_PEN_deg,python_adaptive_FL_mm,python_adaptive_ANG_deg,python_adaptive_PEN_deg,combined_confidence,r_scale,r_scale_theta,r_scale_length,delta_normal_FL_mm,delta_normal_ANG_deg,delta_normal_PEN_deg,delta_adaptive_FL_mm,delta_adaptive_ANG_deg,delta_adaptive_PEN_deg,delta_adaptive_minus_normal_FL_mm,delta_adaptive_minus_normal_ANG_deg,delta_adaptive_minus_normal_PEN_deg
208,209,6.26855615455394,6.26855823160673,58.063144406159445,23.40311018217413,24.645495179108316,57.12239537155081,24.00299545409362,25.346888277409334,56.81174570000308,24.151873678629755,25.495766501945468,0.7792992815097733,2.5218094954143258,2.04753235928915,0.6295496266364317,-0.9407490346086362,0.59988527191949,0.7013930983010184,-1.2513987061563654,0.7487634964556236,0.8502713228371519,-0.31064967154772916,0.14887822453613353,0.14887822453613353
209,210,6.298549246202523,6.298551333193365,59.14374847938692,23.146110181714565,24.447180554878422,58.14015927859951,23.720892295383095,24.975375630380313,57.83249633852594,23.863016376364527,25.117499711361745,0.7815325703286229,2.491198974987901,2.2886790710924223,0.6180412704943155,-1.0035892007874097,0.5747821136685296,0.5281950755018912,-1.3112521408609794,0.7169061946499617,0.6703191564833233,-0.30766294007356976,0.14212408098143214,0.14212408098143214
210,211,6.328542337851106,6.32854443478,60.53755308604183,22.772962224574222,23.93685112939638,58.615569039263036,23.59257161397639,24.76909740013187,58.30476652742967,23.733537192931948,24.910062979087428,0.8539668976264244,1.5882071592042408,1.4527143362528974,0.5548964104467533,-1.921984046778796,0.8196093894021672,0.8322462707354887,-2.232786558612162,0.9605749683577258,0.9732118496910473,-0.3108025118333657,0.1409655789555586,0.1409655789555586
211,212,6.35853542949969,6.358537536366636,61.002837029370404,22.63412261562651,23.791480000874717,59.11393482898386,23.541959977500767,24.56227837037099,58.79786241888571,23.682758990546574,24.703077383416797,0.8495659775223351,1.637767997078051,1.538412705235485,0.5401590699698974,-1.8889022003865463,0.9078373618742575,0.7707983694962728,-2.2049746104846975,1.048636374920065,0.9115973825420802,-0.3160724100981511,0.14079901304580744,0.14079901304580744
212,213,6.388528521148273,6.388530637953271,61.31817465302922,22.565037776610904,23.689972955325143,59.237493614021766,23.44953968569152,24.412876600280953,58.91941402500212,23.58976072243894,24.553097637028372,0.8499323383387379,1.6336142187225327,1.4495661412660978,0.5485737381862059,-2.0806810390074517,0.8845019090806154,0.7229036449558102,-2.398760628027098,1.0247229458280351,0.8631246817032299,-0.3180795890196464,0.1402210367474197,0.1402210367474197
213,214,6.418521612796857,6.418523739539905,61.6939979030227,22.445654347113436,23.47545459129155,59.51002823272624,23.33017274324598,24.28484244466435,59.190591450038404,23.469406305907285,24.424076007325652,0.8114297309847335,2.0967776394292885,1.9731696803641445,0.5536414441211549,-2.183969670296456,0.8845183961325453,0.8093878533727974,-2.5034064529842937,1.0237519587938486,0.9486214160341007,-0.3194367826878377,0.13923356266130327,0.13923356266130327
214,215,6.44851470444544,6.4485168411265406,62.16399276279483,22.284318864595186,23.277194003412788,59.81030467699904,23.084516403157323,24.114696645974107,59.49805892131281,23.218797999101753,24.248978241918536,0.9022199848240324,1.096224422860363,1.1342202925004683,0.5185113628449544,-2.3536880857957883,0.8001975385621378,0.8375026425613186,-2.6659338414820155,0.9344791345065673,0.971784238505748,-0.31224575568622726,0.13428159594442945,0.13428159594442945
215,216,6.478507796094023,6.478509942713176,62.54416922092192,22.025541059297446,23.0987126148884,59.953734749290355,22.87636989094713,23.965679960493077,59.64637762087795,23.007285907021668,24.096595976567613,0.8568503654284814,1.5561363172507183,1.639201247457882,0.5063876954661326,-2.5904344716315677,0.8508288316496859,0.866967345604678,-2.8977916000439734,0.9817448477242223,0.9978833616792144,-0.3073571284124057,0.1309160160745364,0.1309160160745364
216,217,6.508500887742607,6.508503044299811,62.804402627908225,21.796970881669257,22.9311322186374,60.128047444107864,22.72797681377628,23.83789560154017,59.821586795687644,22.857302301567103,23.96722108933099,0.8444062256070818,1.696803733760648,1.770520480041381,0.5278613493707889,-2.6763551838003607,0.9310059321070234,0.906763382902767,-2.982815832220581,1.060331419897846,1.0360888706935896,-0.30646064842022014,0.12932548779082254,0.12932548779082254
217,218,6.53849397939119,6.538496145886446,63.08481590937982,21.63523948220301,22.76965002971214,60.39503693127528,22.652473021179333,23.73388478100452,60.08649480997709,22.781414401208735,23.862826161033922,0.8468155950743688,1.669112871822602,1.7162831807486918,0.5246462839467091,-2.689778978104542,1.017233538976324,0.9642347512923806,-2.9983210994027303,1.1461749190057269,1.0931761313217834,-0.3085421212981885,0.1289413800294028,0.1289413800294028
218,219,6.568487071039773,6.568489247473081,63.35005851736119,21.53865179018614,22.65717365537993,60.55895769122866,22.626756972723456,23.796859085556918,60.251014506438196,22.755655580520937,23.9257576933544,0.9183867051962559,0.954648725495029,1.0135098353458758,0.5224371214360193,-2.791100826132528,1.0881051825373156,1.1396854301769892,-3.099044010922995,1.2170037903347968,1.2685840379744704,-0.30794318479046723,0.1288986077974812,0.1288986077974812
219,220,6.598480162688357,6.598482349059716,63.55591932174295,21.474211374934622,22.667407544111533,60.90027037293865,22.579364055993608,23.772532358093713,60.59066678384713,22.70811505380749,23.901283355907594,0.9132057945888248,0.9986211646442291,1.0927303765548948,0.5322272160812351,-2.6556489488042985,1.1051526810589856,1.1051248139821794,-2.9652525378958217,1.233903678872867,1.2338758117960609,-0.3096035890915232,0.12875099781388144,0.12875099781388144
220,221,6.6284732543369405,6.628475450646351,63.993806247239945,21.388821320156538,22.642123224042674,61.249571103372006,22.422430669770023,23.713577300379114,60.94177638256325,22.549358886557854,23.840505517166946,0.8900995352176655,1.2104506321611281,1.134099228240034,0.5348569368845004,-2.7442351438679395,1.033609349613485,1.0714540763364404,-3.0520298646766975,1.1605375664013167,1.198382293124272,-0.3077947208087579,0.12692821678783162,0.12692821678783162
221,222,6.6584663459855244,6.6584685522329865,64.4381758075831,21.21895834079057,22.555897646960382,61.494510712139395,22.27006719296088,23.695897486330153,61.18940856791044,22.395298072995843,23.821128366365116,0.9125635518306952,1.0041657889635052,1.0853133204982672,0.5310610282667481,-2.9436650954436985,1.0511088521703087,1.1399998393697715,-3.2487672396726524,1.176339732205271,1.2652307194047339,-0.3051021442289539,0.1252308800349624,0.1252308800349624
222,223,6.6884594376341076,6.688461653819621,64.60148183700443,21.01503890880762,22.644562038554113,61.50737632318467,22.104470245285427,23.962355256922592,61.21218485285588,22.227671749807712,24.085556761444877,0.8552707071741567,1.573666175603457,1.7152678963683266,0.5214647128747802,-3.0941055138197555,1.089431336477805,1.3177932183684788,-3.389296984148551,1.2126328410000902,1.440994722890764,-0.29519147032879545,0.12320150452228518,0.12320150452228518
223,224,6.718452529282691,6.718454755406256,64.85351306305787,20.82739849164188,22.777401381615547,62.12598743092323,21.932390893897917,24.032512169695053,61.835242502560554,22.05341172609664,24.153533001893777,0.8545494729848225,1.5817018192675665,1.7489081488780085,0.548321980875806,-2.7275256321346433,1.1049924022560376,1.2551107880795058,-3.018270560497321,1.2260132344547614,1.3761316202782297,-0.2907449283626775,0.12102083219872384,0.12102083219872384
224,225,6.748445620931275,6.748447856992891,65.40583718459591,20.614747644378696,22.76113237104861,62.54992797204117,21.76549123564368,23.956886921683974,62.26107724918623,21.88455994955922,24.075955635599513,0.8462196936898538,1.675941436460469,1.8156977982398674,0.5637573173886207,-2.8559092125547423,1.150743591264984,1.195754550635364,-3.144759935409681,1.2698123051805226,1.3148232645509026,-0.2888507228549386,0.11906871391553864,0.11906871391553864
225,226,6.778438712579858,6.778440958579527,65.94489049337285,20.385695044719952,22.634558842292094,62.6683473497391,21.62671234657759,23.88053550991006,62.380438850577086,21.744507107965802,23.998330271298272,0.8503683756105702,1.6286770575809073,1.6695117043133962,0.564255991346525,-3.276543143633752,1.2410173018576387,1.2459766676179669,-3.564451642795767,1.3588120632458498,1.363771429006178,-0.28790849916201466,0.1177947613882111,0.1177947613882111
226,227,6.808431804228442,6.808434060166162,66.39958490482563,20.19611737443238,22.482603149904186,63.004913389992595,21.569615426029912,23.780097705385288,62.714684853865215,21.68721797713303,23.897700256488406,0.8451002149847081,1.6888055771584725,1.76238357446805,0.5324294435665552,-3.3946715148330355,1.373498051597533,1.2974945554811015,-3.6849000509604153,1.4911006027006515,1.41509710658422,-0.29022853612737975,0.11760255110311846,0.11760255110311846
227,228,6.838424895877025,6.838427161752796,66.83311755278105,20.090579144101596,22.354171762330612,63.24826897367788,21.490982552708488,23.68273311094478,62.95655627213334,21.608227577459076,23.79997813569537,0.9189966147948246,0.9495617618794523,1.092757055856275,0.5345253006780328,-3.5848485791031663,1.4004034086068913,1.3285613486141692,-3.8765612806477066,1.5176484333574791,1.445806373364757,-0.2917127015445402,0.11724502475058785,0.11724502475058785
228,229,6.868417987525608,6.868420263339432,67.20064164820543,19.975441252406966,22.20562293073226,63.425989406323176,21.441205289426392,23.617262687735206,63.13294378393695,21.558312523004105,23.73436992131292,0.9691924428087365,0.6054436683401577,0.6597938175824787,0.5191139894931912,-3.774652241882258,1.4657640370194258,1.4116397570029449,-4.067697864268482,1.5828712705971384,1.5287469905806574,-0.29304562238622367,0.11710723357771258,0.11710723357771258
229,230,6.898411079174192,6.898413364926067,67.42443619578803,19.89450371895844,22.11449144159276,63.47429584252211,21.425083479900934,23.57534909268628,63.180530162163905,21.542176630799304,23.69244224358465,0.9640215787699404,0.6330753951950847,0.8041379069890524,0.529422477478641,-3.9501403532659225,1.5305797609424943,1.4608576510935194,-4.243906033624128,1.6476729118408642,1.5779508019918893,-0.2937656803582058,0.11709315089836991,0.11709315089836991
230,231,6.928404170822775,6.928406466512702,67.6118394717021,19.859542889233158,21.99497612774648,63.46129198632023,21.42946922207267,23.53597823758446,63.16698544475026,21.54656237297104,23.65307138848283,0.9682213127705116,0.6104685211999601,0.697078725022324,0.5090405227863929,-4.150547485381871,1.5699263328395112,1.5410021098379794,-4.4448540269518375,1.6870194837378811,1.6580952607363493,-0.2943065415699664,0.11709315089836991,0.11709315089836991
231,232,6.958397262471358,6.958399568099337,67.67737143290967,19.857111076722653,21.921515173215166,63.501765130733396,21.432966471824784,23.490808878114507,63.20659746192739,21.550059622723154,23.607902029012877,0.9686239092265467,0.6083759357984322,0.6953717721273467,0.5063188721116779,-4.17560630217627,1.5758553951021312,1.5692937048993407,-4.470773970982279,1.6929485460005012,1.6863868557977106,-0.295167668806009,0.11709315089836991,0.11709315089836991
232,233,6.988390354119942,6.988392669685972,67.8003814345239,19.855384338640075,21.866203733647968,63.554698425697175,21.434711335224648,23.43452857179264,63.25843161689597,21.551804486123018,23.55162172269101,0.9685797674243598,0.6086047210540911,0.6971502604604102,0.5044412198312526,-4.245683008826724,1.579326996584573,1.5683248381446724,-4.5419498176279305,1.696420147482943,1.6854179890430423,-0.2962668088012066,0.11709315089836991,0.11709315089836991
233,234,7.018383445768525,7.018385771272607,67.9356999012083,19.84485697623403,21.79997991685706,63.53559955779172,21.43762879088692,23.414781814184806,63.2390962163432,21.554721941785232,23.53187496508312,0.971393511819681,0.5943477244552013,0.6534689309703801,0.5007368637830173,-4.400100343416575,1.5927718146528882,1.614801897327748,-4.696603684865096,1.7098649655512013,1.731895048226061,-0.29650334144852053,0.11709315089831307,0.11709315089831307
234,235,7.048376537417109,7.048378872859242,67.94566543276001,19.838773902849507,21.77207715675842,63.57960829832403,21.432896405777797,23.3628792683715,63.282062389675396,21.549989556676167,23.47997241926987,0.972159485670162,0.590583791090638,0.6472017762079074,0.500845113380774,-4.366057134435977,1.5941225029282897,1.5908021116130797,-4.663603043084613,1.7112156538266596,1.7078952625114496,-0.2975459086486367,0.11709315089836991,0.11709315089836991
235,236,7.078369629065692,7.0783719744458775,68.00426230692908,19.8288000488624,21.731574868962532,63.611844189170974,21.42681292369437,23.32578358418317,63.313542546265374,21.543904603658206,23.442875264147006,0.9720430412002414,0.5911526923928426,0.6488902625362913,0.500318510548255,-4.392418117758105,1.5980128748319693,1.5942087152206383,-4.690719760663704,1.7151045547958041,1.7113003951844732,-0.29830164290559935,0.11709167996383485,0.11709167996383485
236,237,7.108362720714275,7.108365076032512,68.02700915070112,19.820535687571592,21.70370945335679,63.65977222833563,21.419753876421936,23.288345942581316,63.360641353058625,21.5368436858669,23.40543575202628,0.9705463008703529,0.5985699146772466,0.6605878597175201,0.5005616088572635,-4.367236922365485,1.5992181888503438,1.5846364892245255,-4.6663677976424935,1.7163079982953064,1.701726298669488,-0.2991308752770081,0.11708980944496261,0.11708980944496261
237,238,7.138355812362859,7.138358177619147,68.04485907912829,19.813329271575718,21.688401661577593,63.69646646329179,21.413705095039603,23.255689555513186,63.39662659943233,21.53079361066571,23.372778071139294,0.9709456022455736,0.5965722673358989,0.657573924660468,0.5004069925475697,-4.348392615836495,1.6003758234638852,1.5672878939355925,-4.648232479695956,1.717464339089993,1.6843764095617004,-0.2998398638594608,0.11708851562610789,0.11708851562610789
238,239,7.1683489040114425,7.168351279205782,68.0486754149425,19.807737410317504,21.678726021574835,63.718729124551025,21.407546565384507,23.234703220767614,63.41843962616513,21.52463382128869,23.351790476671795,0.9717097583286144,0.5927875264922966,0.6518726413970658,0.5001558982662789,-4.329946290391469,1.5998091550670033,1.5559771991927782,-4.630235788777362,1.7168964109711844,1.6730644550969593,-0.3002894983858937,0.11708725590418112,0.11708725590418112
239,240,7.198341995660026,7.198344380792418,68.058187325747,19.801834451738618,21.66605519918626,63.74590920735201,21.401380205674826,23.2153875366034,63.445178934100475,21.51846628178029,23.332473612708867,0.9721478707301587,0.5906404837408276,0.6483951772828451,0.500144621551092,-4.3122781183949925,1.5995457539362086,1.549332337417141,-4.613008391646524,1.716631830041674,1.6664184135226066,-0.30073027325153134,0.11708607610546551,0.11708607610546551
240,241,7.22833508730861,7.228337482379053,68.090358948725,19.796355047479782,21.644860110948,63.76746858597752,21.399868121162058,23.197242938574902,63.4663284761216,21.51695419726755,23.314329014680396,0.9699669816995807,0.6014922971802273,0.6871300776071666,0.5021861798957388,-4.322890362747479,1.6035130736822758,1.5523828276269036,-4.624030472603394,1.7205991497877697,1.6694689037323975,-0.3011401098559148,0.11708607610549393,0.11708607610549393
241,242,7.258328178957193,7.258330583965687,68.11806732943116,19.794004491223994,21.625997069594234,63.78621994302978,21.39946633128619,23.18277656887159,63.48474421652498,21.516552407391657,23.299862644977054,0.9726478377815113,0.5882108702352654,0.6445024674738778,0.5001137533525561,-4.331847386401378,1.6054618400621976,1.5567794992773543,-4.633323112906176,1.7225479161676631,1.6738655753828198,-0.3014757265047976,0.11708607610546551,0.11708607610546551
