frame,baseline_alpha_deg,matlab_alpha_deg,baseline_raw_error_deg,localmax_alpha_deg,delta_localmax_deg,mass_below_8deg,mass_below_10deg,gap_to_lower_deg,oracle_high_angle_overweight
2301,31.5,32.0,-0.5,24.0,7.5,0.29087656529517,0.29087656529517,5.5,False
2302,32.0,30.5,1.5,26.0,6.0,0.28744219139096405,0.28744219139096405,0.5,False
2303,32.0,32.0,0.0,25.5,6.5,0.28540462427745666,0.09501445086705203,1.0,False
2304,31.5,31.5,0.0,25.5,6.0,0.30420353982300885,0.10361356932153393,7.0,False
2305,31.0,31.0,0.0,26.5,4.5,0.20443173695496783,0.20443173695496783,4.5,False
2306,31.0,30.5,0.5,24.5,6.5,0.29117541979278316,0.29117541979278316,0.5,False
2307,30.5,31.5,-1.0,15.5,15.0,0.38323137819359476,0.38323137819359476,4.5,False
2308,31.0,26.0,5.0,31.0,0.0,0.2843243243243243,0.2843243243243243,1.5,False
2309,31.0,32.0,-1.0,32.0,-1.0,0.29145907473309607,0.29145907473309607,1.5,False
2310,32.0,31.0,1.0,30.5,1.5,0.29159212880143115,0.29159212880143115,1.5,False
2311,30.5,30.5,0.0,30.5,0.0,0.1990119971771348,0.1990119971771348,1.5,False
2312,30.5,29.0,1.5,23.5,7.0,0.2849023090586146,0.19325044404973357,7.0,False
2313,31.0,30.5,0.5,24.5,6.5,0.18853021978021978,0.18853021978021978,0.5,False
2314,30.5,30.5,0.0,29.0,1.5,0.19064368624692224,0.19064368624692224,1.5,False
2315,30.5,30.5,0.0,22.5,8.0,0.2775269190691212,0.1886071552622438,1.5,False
2316,30.0,30.5,-0.5,25.5,4.5,0.2798001427551749,0.2798001427551749,1.5,False
2317,28.5,30.0,-1.5,25.5,3.0,0.2979708081167675,0.2979708081167675,0.5,False
2318,30.0,30.0,0.0,22.0,8.0,0.3928190543903306,0.3928190543903306,1.5,False
2319,29.5,28.0,1.5,19.0,10.5,0.28893513701005896,0.28893513701005896,1.5,False
2320,30.0,29.5,0.5,29.0,1.0,0.19312544294826364,0.19312544294826364,1.0,False
2321,30.0,29.0,1.0,25.5,4.5,0.1927710843373494,0.09930631617378605,0.5,False
2322,29.5,28.5,1.0,25.0,4.5,0.19833815028901736,0.19833815028901736,1.0,False
2323,29.5,28.5,1.0,17.5,12.0,0.29364791288566244,0.29364791288566244,1.5,False
2324,28.5,28.0,0.5,17.5,11.0,0.19920029080334423,0.19920029080334423,1.5,False
2325,28.5,28.0,0.5,29.0,-0.5,0.19978821037769148,0.19978821037769148,0.5,False
2326,28.0,28.0,0.0,21.0,7.0,0.29434628975265015,0.29434628975265015,0.5,False
2327,28.0,28.0,0.0,17.5,10.5,0.3794066317626527,0.3794066317626527,3.5,False
2328,28.0,24.5,3.5,25.0,3.0,0.287053732419762,0.287053732419762,1.5,False
2329,26.0,28.0,-2.0,25.0,1.0,0.29661903102126175,0.19972115719762984,2.0,False
2330,28.0,24.0,4.0,24.0,4.0,0.3028322440087146,0.3028322440087146,1.0,False
2331,27.5,24.0,3.5,25.5,2.0,0.3001079525008996,0.3001079525008996,2.0,False
2332,26.5,19.0,7.5,20.5,6.0,0.29504504504504503,0.19632132132132132,3.0,True
2333,27.0,19.0,8.0,18.5,8.5,0.38364553314121036,0.28530259365994237,0.5,True
2334,26.5,20.0,6.5,28.0,-1.5,0.20149519401922392,0.09789960840156639,2.5,True
2335,27.5,26.5,1.0,26.0,1.5,0.2036697247706422,0.2036697247706422,1.5,False
2336,27.0,20.0,7.0,27.0,0.0,0.19305856832971802,0.19305856832971802,0.5,False
2337,26.5,26.5,0.0,23.5,3.0,0.19157088122605365,0.19157088122605365,0.5,False
2338,27.0,25.0,2.0,23.0,4.0,0.1965504850880345,0.1965504850880345,0.5,False
2339,26.5,16.0,10.5,26.0,0.5,0.1013342949873783,0.1013342949873783,0.5,True
2340,26.5,26.0,0.5,26.0,0.5,0.19624141669678352,0.19624141669678352,0.5,False
2341,26.0,22.5,3.5,26.0,0.0,0.28783490224475017,0.28783490224475017,10.0,False
2342,26.0,26.0,0.0,26.0,0.0,0.18745545260156807,0.18745545260156807,1.5,False
2343,26.5,24.5,2.0,26.5,0.0,0.09280906836698548,0.09280906836698548,1.0,False
2344,26.0,25.5,0.5,26.0,0.0,0.096671388101983,0.096671388101983,0.5,False
2345,25.5,26.0,-0.5,23.0,2.5,0.19811977715877438,0.19811977715877438,0.5,False
2346,25.0,25.0,0.0,23.0,2.0,0.09488536155202822,0.0,1.0,False
2347,25.5,23.0,2.5,25.5,0.0,0.0956768249468462,0.0956768249468462,0.5,False
2348,25.0,24.5,0.5,15.5,9.5,0.0932441942294159,0.0932441942294159,0.5,False
2349,25.0,23.5,1.5,25.0,0.0,0.0907845152449469,0.0907845152449469,0.5,False
2350,25.0,24.5,0.5,25.0,0.0,0.0,0.0,0.5,False
2351,24.5,22.5,2.0,22.0,2.5,0.1896971806474069,0.1896971806474069,1.5,False
2352,24.5,24.5,0.0,21.5,3.0,0.0,0.0,1.0,False
2353,24.0,24.0,0.0,23.0,1.0,0.0,0.0,1.0,False
2354,23.0,23.5,-0.5,23.0,0.0,0.0,0.0,1.5,False
2355,23.0,23.0,0.0,21.5,1.5,0.09518828451882845,0.0,1.5,False
2356,23.5,22.5,1.0,22.5,1.0,0.09241622574955909,0.09241622574955909,1.0,False
2357,22.5,22.5,0.0,22.5,0.0,0.09220103986135182,0.09220103986135182,1.5,False
2358,22.5,22.5,0.0,19.5,3.0,0.09485190409026799,0.09485190409026799,0.5,False
2359,22.5,22.0,0.5,19.5,3.0,0.09708054871614492,0.0,1.0,False
2360,21.5,21.5,0.0,21.5,0.0,0.0,0.0,0.5,False
2361,21.5,21.5,0.0,21.5,0.0,0.10783316378433368,0.0,1.0,False
2362,21.5,21.5,0.0,21.0,0.5,0.09569707401032702,0.0,0.5,False
2363,21.5,21.0,0.5,21.5,0.0,0.09194607673695127,0.0,0.5,False
2364,21.5,20.5,1.0,18.5,3.0,0.1791907514450867,0.08976538592315539,1.0,False
2365,20.5,20.5,0.0,20.5,0.0,0.18642315644383184,0.09097174362508614,1.0,False
2366,21.5,20.5,1.0,21.5,0.0,0.09299145299145299,0.09299145299145299,0.5,False
2367,21.5,20.5,1.0,23.5,-2.0,0.0,0.0,0.5,False
2368,21.5,21.0,0.5,21.5,0.0,0.0917590027700831,0.0917590027700831,0.5,False
2369,20.5,20.5,0.0,17.5,3.0,0.18501742160278745,0.0,1.5,False
2370,20.5,20.5,0.0,17.5,3.0,0.09140705237932215,0.0,1.5,False
2371,21.5,20.5,1.0,20.5,1.0,0.0,0.0,1.0,False
2372,20.5,20.5,0.0,17.5,3.0,0.08995603652350355,0.0,1.5,False
2373,20.5,20.5,0.0,17.5,3.0,0.0,0.0,0.5,False
2374,20.5,20.5,0.0,20.5,0.0,0.0,0.0,0.5,False
2375,21.5,20.5,1.0,18.0,3.5,0.09164969450101833,0.09164969450101833,1.0,False
2376,21.5,20.5,1.0,20.5,1.0,0.09205163043478261,0.09205163043478261,1.0,False
2377,21.5,20.5,1.0,20.5,1.0,0.09189555781620888,0.09189555781620888,1.0,False
2378,20.5,20.5,0.0,20.5,0.0,0.09389830508474577,0.09389830508474577,0.5,False
2379,20.5,20.5,0.0,15.5,5.0,0.09210084033613446,0.09210084033613446,0.5,False
2380,20.5,20.5,0.0,20.5,0.0,0.09353000335232987,0.09353000335232987,0.5,False
2381,20.5,20.5,0.0,20.5,0.0,0.09215817694369974,0.09215817694369974,0.5,False
2382,20.5,20.5,0.0,20.5,0.0,0.09519004372687521,0.09519004372687521,0.5,False
2383,20.5,20.5,0.0,18.0,2.5,0.09376053962900506,0.09376053962900506,0.5,False
2384,21.5,20.5,1.0,20.5,1.0,0.09361270699560663,0.09361270699560663,1.0,False
2385,21.5,20.5,1.0,17.5,4.0,0.0927869962749746,0.0927869962749746,1.0,False
2386,21.5,20.5,1.0,18.0,3.5,0.09251700680272108,0.09251700680272108,1.0,False
2387,21.5,20.5,1.0,18.0,3.5,0.09505962521294718,0.09505962521294718,1.0,False
2388,21.5,20.5,1.0,17.5,4.0,0.09378185524974515,0.09378185524974515,1.0,False
2389,21.5,20.5,1.0,17.5,4.0,0.09189555781620888,0.09189555781620888,1.0,False
2390,21.5,19.5,2.0,17.5,4.0,0.09118644067796611,0.09118644067796611,1.0,False
2391,21.5,19.5,2.0,18.0,3.5,0.09226594301221167,0.09226594301221167,1.0,False
2392,21.5,20.5,1.0,19.0,2.5,0.09189925119128659,0.09189925119128659,1.0,False
2393,21.5,19.5,2.0,17.5,4.0,0.09261150834184542,0.09261150834184542,1.0,False
2394,21.5,19.5,2.0,20.0,1.5,0.09053778080326753,0.09053778080326753,1.0,False
2395,21.5,20.0,1.5,20.0,1.5,0.09118852459016394,0.09118852459016394,1.0,False
2396,21.5,20.0,1.5,19.5,2.0,0.0,0.0,1.5,False
2397,21.5,20.0,1.5,19.0,2.5,0.0,0.0,1.5,False
2398,21.0,20.0,1.0,19.5,1.5,0.0,0.0,1.0,False
2399,21.0,20.0,1.0,21.5,-0.5,0.09143439836845683,0.09143439836845683,0.5,False
2400,21.0,20.0,1.0,19.0,2.0,0.09100204498977506,0.09100204498977506,1.0,False
2401,21.0,20.0,1.0,20.0,1.0,0.0,0.0,1.0,False
2402,21.5,20.0,1.5,19.0,2.5,0.0,0.0,0.5,False
2403,21.5,20.0,1.5,19.5,2.0,0.0,0.0,0.5,False
2404,21.5,20.0,1.5,19.5,2.0,0.0,0.0,0.5,False
2405,21.0,20.0,1.0,19.5,1.5,0.0,0.0,1.0,False
2406,21.0,20.0,1.0,17.5,3.5,0.0,0.0,1.0,False
2407,21.0,20.0,1.0,17.5,3.5,0.0,0.0,1.0,False
2408,21.0,20.0,1.0,15.0,6.0,0.0,0.0,1.0,False
2409,21.0,20.0,1.0,19.0,2.0,0.0,0.0,1.0,False
2410,21.0,20.0,1.0,19.0,2.0,0.0,0.0,0.5,False
2411,21.0,20.0,1.0,19.0,2.0,0.0,0.0,1.0,False
2412,21.5,20.0,1.5,19.0,2.5,0.0,0.0,1.0,False
2413,21.0,20.0,1.0,19.0,2.0,0.0,0.0,0.5,False
2414,21.0,20.0,1.0,22.0,-1.0,0.0,0.0,0.5,False
2415,21.0,20.0,1.0,21.0,0.0,0.0,0.0,1.0,False
2416,21.0,20.0,1.0,21.0,0.0,0.0,0.0,0.5,False
2417,21.0,20.0,1.0,22.0,-1.0,0.0,0.0,0.5,False
2418,21.0,20.0,1.0,19.5,1.5,0.0,0.0,0.5,False
2419,21.0,20.5,0.5,22.0,-1.0,0.0,0.0,1.0,False
2420,21.5,20.5,1.0,22.0,-0.5,0.0,0.0,1.0,False
2421,21.0,20.5,0.5,19.5,1.5,0.0,0.0,0.5,False
2422,21.5,20.5,1.0,19.5,2.0,0.0,0.0,0.5,False
2423,21.5,20.5,1.0,22.0,-0.5,0.0,0.0,0.5,False
2424,21.0,20.5,0.5,19.5,1.5,0.0,0.0,0.5,False
2425,21.5,20.0,1.5,22.0,-0.5,0.0,0.0,1.0,False
2426,20.5,20.0,0.5,22.0,-1.5,0.0,0.0,0.5,False
2427,20.5,20.5,0.0,19.5,1.0,0.0,0.0,0.5,False
2428,20.5,20.5,0.0,19.5,1.0,0.0,0.0,0.5,False
2429,20.0,20.5,-0.5,19.5,0.5,0.0,0.0,0.5,False
2430,20.5,20.5,0.0,22.0,-1.5,0.0,0.0,0.5,False
2431,20.5,20.0,0.5,22.0,-1.5,0.0,0.0,0.5,False
2432,21.0,20.0,1.0,15.5,5.5,0.0,0.0,1.0,False
2433,21.0,20.0,1.0,15.0,6.0,0.0,0.0,0.5,False
2434,21.5,20.5,1.0,22.5,-1.0,0.09164693946567468,0.09164693946567468,0.5,False
2435,21.0,21.0,0.0,20.0,1.0,0.09819297647459939,0.09819297647459939,1.0,False
2436,22.0,21.0,1.0,20.0,2.0,0.0,0.0,0.5,False
2437,22.5,21.0,1.5,18.5,4.0,0.09618055555555556,0.09618055555555556,0.5,False
2438,21.5,21.0,0.5,17.5,4.0,0.09307135470527404,0.09307135470527404,0.5,False
2439,22.0,21.0,1.0,17.5,4.5,0.0,0.0,1.0,False
2440,21.0,21.0,0.0,21.0,0.0,0.09421034600890715,0.09421034600890715,1.5,False
2441,21.5,21.0,0.5,21.0,0.5,0.09367521367521367,0.09367521367521367,0.5,False
2442,21.5,21.0,0.5,20.0,1.5,0.09457579972183588,0.09457579972183588,0.5,False
2443,22.0,21.0,1.0,20.5,1.5,0.08927955877283696,0.08927955877283696,0.5,False
2444,22.5,21.0,1.5,19.0,3.5,0.0,0.0,0.5,False
2445,23.0,21.5,1.5,21.0,2.0,0.0,0.0,0.5,False
2446,22.5,21.5,1.0,19.0,3.5,0.09269282814614344,0.09269282814614344,0.5,False
2447,22.0,22.0,0.0,22.0,0.0,0.09124087591240876,0.09124087591240876,1.0,False
2448,22.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,False
2449,22.5,22.0,0.5,22.0,0.5,0.0,0.0,0.5,False
2450,23.5,22.5,1.0,22.5,1.0,0.09181568088033012,0.09181568088033012,1.0,False
2451,23.5,22.0,1.5,22.0,1.5,0.0,0.0,0.5,False
2452,25.0,23.5,1.5,16.5,8.5,0.0,0.0,0.5,False
2453,24.5,24.0,0.5,24.5,0.0,0.0,0.0,2.0,False
2454,25.0,24.0,1.0,20.5,4.5,0.0,0.0,1.5,False
2455,25.5,24.0,1.5,25.0,0.5,0.09341755319148937,0.09341755319148937,1.5,False
2456,26.5,25.0,1.5,22.0,4.5,0.0,0.0,1.5,False
2457,26.5,25.0,1.5,25.5,1.0,0.0,0.0,0.5,False
2458,26.0,26.0,0.0,23.0,3.0,0.0,0.0,0.5,False
2459,26.5,25.5,1.0,21.5,5.0,0.0,0.0,0.5,False
2460,26.0,25.5,0.5,22.0,4.0,0.18166383701188454,0.09100169779286928,1.5,False
2461,27.5,26.5,1.0,21.0,6.5,0.0,0.0,1.0,False
2462,26.5,25.5,1.0,19.5,7.0,0.08989934050676848,0.08989934050676848,0.5,False
2463,27.5,26.5,1.0,27.5,0.0,0.0,0.0,1.0,False
2464,27.0,26.5,0.5,18.0,9.0,0.09019741320626276,0.0,0.5,False
2465,26.5,26.5,0.0,20.0,6.5,0.09226500173430455,0.09226500173430455,0.5,False
2466,28.0,27.0,1.0,24.5,3.5,0.1898027540007443,0.1898027540007443,1.0,False
2467,27.0,27.0,0.0,25.0,2.0,0.38760806916426516,0.2946685878962536,6.5,False
2468,27.5,26.5,1.0,25.0,2.5,0.3881144534115921,0.2839325018341893,9.5,False
2469,27.5,27.5,0.0,27.5,0.0,0.30059523809523814,0.30059523809523814,1.0,False
2470,28.0,23.5,4.5,18.0,10.0,0.4883268482490272,0.38638132295719846,9.0,False
2471,27.5,23.5,4.0,23.5,4.0,0.39336492890995267,0.39336492890995267,3.5,False
2472,29.5,27.5,2.0,23.5,6.0,0.194203989461799,0.194203989461799,1.0,False
2473,30.0,28.0,2.0,26.0,4.0,0.19674502712477396,0.19674502712477396,1.0,False
2474,30.0,28.5,1.5,30.0,0.0,0.09813753581661891,0.09813753581661891,1.0,False
2475,30.0,28.5,1.5,28.5,1.5,0.19198845182244678,0.19198845182244678,1.0,False
2476,28.5,28.5,0.0,28.5,0.0,0.289637495422922,0.19772976931526914,2.0,False
2477,28.5,28.5,0.0,28.5,0.0,0.19507714915503305,0.09662013225569434,2.0,False
2478,28.5,28.5,0.0,19.5,9.0,0.190067214339059,0.190067214339059,2.0,False
2479,29.0,28.5,0.5,26.5,2.5,0.19326500732064422,0.19326500732064422,0.5,False
2480,29.5,30.0,-0.5,22.0,7.5,0.2021755438859715,0.2021755438859715,0.5,False
2481,30.0,29.0,1.0,17.5,12.5,0.2981078186362014,0.2981078186362014,0.5,False
2482,30.5,29.5,1.0,27.5,3.0,0.2006651884700665,0.2006651884700665,1.5,False
2483,31.5,30.5,1.0,32.0,-0.5,0.10954848260547742,0.10954848260547742,1.0,False
2484,31.5,32.0,-0.5,28.0,3.5,0.29526257803892764,0.29526257803892764,1.0,False
2485,32.0,30.5,1.5,21.5,10.5,0.297979797979798,0.20454545454545456,0.5,False
2486,32.0,30.5,1.5,23.0,9.0,0.2958955223880597,0.2958955223880597,1.0,False
2487,31.0,31.0,0.0,28.0,3.0,0.2984637893196781,0.2029992684711046,3.0,False
2488,32.0,31.0,1.0,28.5,3.5,0.29046401169163316,0.1991231275118743,1.0,False
2489,32.5,31.0,1.5,28.0,4.5,0.19630314232902032,0.19630314232902032,1.0,False
2490,32.5,32.0,0.5,29.0,3.5,0.38704761904761903,0.2940952380952381,1.5,False
2491,32.0,31.0,1.0,29.0,3.0,0.294980694980695,0.294980694980695,0.5,False
2492,33.0,31.5,1.5,31.5,1.5,0.20360631104432758,0.10217881292261458,0.5,False
2493,32.0,32.5,-0.5,32.0,0.0,0.3984490398818316,0.29763663220088626,8.5,False
2494,33.5,31.5,2.0,32.0,1.5,0.19985085756897839,0.19985085756897839,1.5,False
2495,34.0,33.5,0.5,32.0,2.0,0.10528260066494274,0.10528260066494274,0.5,False
2496,34.5,33.5,1.0,32.0,2.5,0.29724632214258767,0.29724632214258767,1.0,False
2497,34.0,33.0,1.0,29.5,4.5,0.29731830547998445,0.29731830547998445,4.5,False
2498,35.5,32.5,3.0,34.0,1.5,0.3920653442240374,0.3920653442240374,1.5,False
2499,32.5,34.0,-1.5,34.0,-1.5,0.2980916030534351,0.1980916030534351,0.5,False
2500,34.5,34.0,0.5,32.5,2.0,0.2957093158098183,0.20061847700038654,0.5,False
2501,35.0,33.5,1.5,35.0,0.0,0.10310077519379846,0.10310077519379846,0.5,False
2502,34.0,36.0,-2.0,34.0,0.0,0.2,0.2,1.0,False
2503,34.0,35.0,-1.0,30.5,3.5,0.29561752988047807,0.19800796812749005,0.5,False
2504,34.0,34.5,-0.5,34.5,-0.5,0.20315024232633278,0.10218093699515347,0.5,False
2505,35.0,31.0,4.0,28.0,7.0,0.2969602494154326,0.2969602494154326,7.0,False
2506,35.0,31.0,4.0,34.5,0.5,0.40165876777251186,0.30726698262243285,4.0,False
2507,34.5,25.0,9.5,35.5,-1.0,0.3096013018714402,0.20626525630593978,1.0,True
2508,35.0,35.5,-0.5,35.0,0.0,0.303420523138833,0.303420523138833,4.0,False
2509,31.0,31.0,0.0,31.0,0.0,0.19857029388403497,0.10365369340746625,3.0,False
2510,35.0,31.0,4.0,25.0,10.0,0.3978243978243978,0.2972027972027972,6.5,False
2511,35.0,31.0,4.0,29.0,6.0,0.3018723729461215,0.20405043943446693,4.0,False
2512,34.5,35.0,-0.5,29.0,5.5,0.4980345911949686,0.2889150943396227,9.5,False
2513,36.0,25.0,11.0,35.0,1.0,0.29622344610542883,0.29622344610542883,1.5,True
2514,35.0,32.0,3.0,36.0,-1.0,0.29802371541501976,0.29802371541501976,3.0,False
2515,36.0,32.0,4.0,35.0,1.0,0.20199203187250997,0.10278884462151394,1.5,False
2516,36.0,33.5,2.5,33.5,2.5,0.2045728038507822,0.2045728038507822,1.5,False
2517,36.0,32.0,4.0,36.0,0.0,0.1988235294117647,0.1988235294117647,3.5,False
2518,36.5,36.0,0.5,32.5,4.0,0.39288537549407115,0.39288537549407115,0.5,False
2519,37.0,34.0,3.0,32.0,5.0,0.30414201183431955,0.30414201183431955,1.5,False
2520,37.0,25.0,12.0,38.0,-1.0,0.2888713496448303,0.19376479873717442,0.5,True
2521,37.0,36.5,0.5,37.0,0.0,0.2912024587014983,0.19477525931617365,1.5,False
2522,36.5,35.5,1.0,36.5,0.0,0.10165575664227955,0.10165575664227955,1.0,False
2523,36.0,36.0,0.0,37.0,-1.0,0.10352849941837922,0.10352849941837922,0.5,False
2524,37.0,34.0,3.0,36.5,0.5,0.2999610440202571,0.2999610440202571,1.0,False
2525,36.5,36.0,0.5,26.5,10.0,0.39120188531029065,0.39120188531029065,10.0,False
2526,37.5,36.5,1.0,37.0,0.5,0.1966824644549763,0.1966824644549763,1.5,False
2527,37.5,38.5,-1.0,42.5,-5.0,0.09761811792268645,0.09761811792268645,1.0,False
2528,37.5,36.0,1.5,42.5,-5.0,0.0,0.0,1.5,False
2529,37.5,37.5,0.0,39.0,-1.5,0.09584788513775708,0.09584788513775708,1.5,False
2530,37.5,35.5,2.0,41.0,-3.5,0.09667558272831486,0.09667558272831486,1.5,False
2531,37.0,40.5,-3.5,38.5,-1.5,0.09748549323017408,0.09748549323017408,0.5,False
2532,37.5,37.5,0.0,38.5,-1.0,0.09728682170542635,0.09728682170542635,1.5,False
2533,37.0,39.5,-2.5,36.0,1.0,0.0973724884080371,0.0973724884080371,1.0,False
2534,37.5,37.0,0.5,37.5,0.0,0.09718969555035128,0.09718969555035128,1.5,False
2535,38.0,34.0,4.0,38.0,0.0,0.10035280282242258,0.10035280282242258,1.5,False
2536,38.0,35.5,2.5,37.5,0.5,0.10075069142631371,0.10075069142631371,1.5,False
2537,38.0,34.0,4.0,37.5,0.5,0.09996125532739249,0.09996125532739249,1.5,False
2538,35.0,33.5,1.5,37.5,-2.5,0.3889532638084202,0.29045963692545385,9.0,False
2539,35.0,35.0,0.0,37.5,-2.5,0.294980694980695,0.19536679536679535,8.5,False
2540,36.5,35.0,1.5,35.0,1.5,0.19451949054419143,0.19451949054419143,0.5,False
2541,36.5,35.0,1.5,36.5,0.0,0.09663703131039815,0.09663703131039815,0.5,False
2542,35.0,35.0,0.0,35.0,0.0,0.09881422924901186,0.09881422924901186,0.5,False
2543,36.0,33.5,2.5,35.0,1.0,0.19834384858044163,0.19834384858044163,1.0,False
2544,35.0,33.5,1.5,31.5,3.5,0.1950452221785293,0.1950452221785293,1.0,False
2545,34.5,31.5,3.0,31.5,3.0,0.1973322871714398,0.1973322871714398,0.5,False
2546,35.0,31.5,3.5,31.5,3.5,0.19559228650137742,0.19559228650137742,1.0,False
2547,33.0,31.5,1.5,31.5,1.5,0.39456050453291286,0.39456050453291286,1.5,False
2548,33.5,31.5,2.0,27.0,6.5,0.3926070038910506,0.3926070038910506,2.5,False
2549,33.5,31.0,2.5,24.0,9.5,0.29468412942989214,0.29468412942989214,2.5,False
2550,31.0,31.0,0.0,27.0,4.0,0.39708700651590645,0.39708700651590645,4.0,False
2551,34.0,31.0,3.0,26.0,8.0,0.39541108986615675,0.39541108986615675,7.0,False
2552,33.5,20.5,13.0,27.0,6.5,0.3939976914197768,0.3939976914197768,6.5,True
2553,34.0,20.5,13.5,27.0,7.0,0.2930900621118012,0.2930900621118012,1.0,True
2554,34.0,34.0,0.0,24.0,10.0,0.4938904217579819,0.4938904217579819,10.0,False
2555,24.5,24.0,0.5,19.5,5.0,0.3023076923076923,0.20461538461538462,2.0,False
2556,24.0,24.0,0.0,24.0,0.0,0.20360631104432758,0.10631104432757325,1.5,False
2557,33.5,24.0,9.5,24.0,9.5,0.40022379709063777,0.29541215964192463,9.5,True
2558,33.5,24.0,9.5,32.0,1.5,0.30221036585365857,0.30221036585365857,1.5,True
2559,33.5,33.5,0.0,31.0,2.5,0.2935814660083555,0.2935814660083555,1.5,False
2560,32.0,33.5,-1.5,32.0,0.0,0.3010420686993439,0.20262446931686606,8.5,False
2561,32.0,32.0,0.0,22.5,9.5,0.29394166043380704,0.1974569932685116,8.5,False
2562,33.0,32.0,1.0,25.5,7.5,0.38685070831819834,0.38685070831819834,1.0,False
2563,32.5,31.5,1.0,18.5,14.0,0.3883248730964467,0.3883248730964467,0.5,False
2564,32.0,31.5,0.5,19.5,12.5,0.29914224446032883,0.29914224446032883,0.5,False
2565,32.5,31.5,1.0,26.5,6.0,0.2959259259259259,0.2959259259259259,1.0,False
2566,32.5,31.5,1.0,26.5,6.0,0.29510591672753833,0.29510591672753833,1.0,False
2567,32.0,31.5,0.5,19.5,12.5,0.3832599118942731,0.3832599118942731,0.5,False
2568,31.5,32.5,-1.0,31.5,0.0,0.38671145949981334,0.38671145949981334,13.0,False
2569,32.5,31.5,1.0,19.5,13.0,0.29738682370261316,0.29738682370261316,0.5,False
2570,33.0,31.5,1.5,32.0,1.0,0.29444444444444445,0.29444444444444445,1.0,False
2571,32.0,32.0,0.0,26.5,5.5,0.19063421828908556,0.19063421828908556,1.5,False
2572,32.5,33.5,-1.0,31.0,1.5,0.2918044836457185,0.19808893789048143,0.5,False
2573,31.5,31.0,0.5,16.0,15.5,0.2965009208103131,0.2965009208103131,0.5,False
2574,31.0,31.0,0.0,23.0,8.0,0.39925373134328357,0.3029850746268657,5.5,False
2575,31.0,31.0,0.0,20.0,11.0,0.48136996612721117,0.48136996612721117,11.0,False
2576,31.0,32.0,-1.0,14.0,17.0,0.3955672426746807,0.3955672426746807,15.5,False
2577,30.0,31.5,-1.5,19.5,10.5,0.3817631479379493,0.3817631479379493,4.5,False
2578,30.5,25.5,5.0,18.0,12.5,0.39457831325301207,0.39457831325301207,0.5,False
2579,30.0,30.0,0.0,18.0,12.0,0.3950892857142857,0.3950892857142857,12.0,False
2580,31.0,30.0,1.0,31.0,0.0,0.2959940652818991,0.2959940652818991,0.5,False
2581,17.5,29.5,-12.0,17.5,0.0,0.09510974201001156,0.0,2.5,False
2582,29.5,26.5,3.0,29.5,0.0,0.2943500592651126,0.2943500592651126,0.5,False
2583,30.5,26.5,4.0,26.5,4.0,0.2937168811506434,0.1990915972747918,1.0,False
2584,29.5,29.0,0.5,26.0,3.5,0.2072839984502131,0.2072839984502131,0.5,False
2585,26.5,29.0,-2.5,26.0,0.5,0.2881033827442037,0.193462561763588,0.5,False
2586,29.0,29.0,0.0,24.0,5.0,0.19960861056751467,0.19960861056751467,0.5,False
2587,29.5,29.5,0.0,26.5,3.0,0.20167427701674276,0.10692541856925418,1.5,False
2588,28.5,29.0,-0.5,24.0,4.5,0.19856819894498867,0.19856819894498867,2.0,False
2589,29.5,21.0,8.5,21.0,8.5,0.3006939090208173,0.3006939090208173,1.5,True
2590,28.5,26.0,2.5,28.5,0.0,0.20099923136049191,0.20099923136049191,2.0,False
2591,29.0,28.5,0.5,24.5,4.5,0.10138941043935411,0.10138941043935411,3.0,False
2592,28.0,26.0,2.0,28.5,-0.5,0.09811181044057757,0.0,2.0,False
2593,28.5,28.5,0.0,25.5,3.0,0.09598800149981253,0.09598800149981253,3.0,False
2594,28.5,28.5,0.0,23.5,5.0,0.19452887537993924,0.09650455927051672,1.0,False
2595,28.5,28.0,0.5,28.5,0.0,0.09690493736182756,0.09690493736182756,1.0,False
2596,28.0,24.0,4.0,28.0,0.0,0.09649122807017543,0.09649122807017543,2.0,False
2597,28.5,28.0,0.5,23.0,5.5,0.09758812615955473,0.09758812615955473,1.5,False
2598,28.5,27.0,1.5,21.0,7.5,0.18892393971258326,0.18892393971258326,0.5,False
2599,28.0,28.5,-0.5,28.0,0.0,0.10156521739130435,0.10156521739130435,1.5,False
2600,28.0,27.5,0.5,27.0,1.0,0.09910554561717352,0.09910554561717352,1.0,False
2601,28.0,27.5,0.5,23.5,4.5,0.18943988583660365,0.18943988583660365,0.5,False
2602,28.0,27.5,0.5,26.0,2.0,0.10406913935902053,0.10406913935902053,0.5,False
2603,28.0,27.5,0.5,23.5,4.5,0.09878363435311463,0.09878363435311463,1.0,False
2604,28.0,27.5,0.5,19.5,8.5,0.2804923535994032,0.18724356583364415,1.0,False
2605,27.5,27.5,0.0,23.0,4.5,0.2979403409090909,0.09907670454545454,3.0,False
2606,28.0,26.5,1.5,27.5,0.5,0.0,0.0,0.5,False
2607,27.5,27.0,0.5,24.0,3.5,0.09452201933404941,0.09452201933404941,0.5,False
2608,27.0,27.0,0.0,27.0,0.0,0.18883357041251778,0.09672830725462304,1.0,False
2609,28.5,26.5,2.0,27.0,1.5,0.0,0.0,0.5,False
2610,28.0,27.0,1.0,24.5,3.5,0.0,0.0,0.5,False
