row,frame,matlab_alpha,python_alpha,alpha_error_python_minus_matlab,abs_alpha_error,selected_line_alpha,py_first_peak_alpha,py_first_peak_weight,py_total_peak_weight,py_weighted_peak_spread,py_nearest_peak_to_matlab,py_nearest_peak_distance_to_matlab,py_nearest_peak_index,matlab_first_peak_alpha,matlab_first_peak_weight,matlab_total_peak_weight,matlab_weighted_peak_spread,matlab_nearest_peak_to_python,matlab_nearest_peak_distance_to_python,matlab_nearest_peak_index,mask_density,n_fascicle_candidates,category
109,109,31.5,30.0,-1.5,1.5,-20.323135375976562,32.0,231.0,1800.0,6.487222222222222,32.0,0.5,0,19.0,281.0,2532.0,6.907385466034755,30.5,0.5,4,0.06696509569883347,82.0,"peak exists, weighted median differs"
110,110,31.0,31.0,0.0,0.0,19.179006576538086,32.0,211.0,1842.0,5.52442996742671,31.0,0.0,2,33.0,281.0,2608.0,8.635161042944786,31.0,0.0,3,0.06735854595899582,52.0,matched within 1 deg
111,111,31.5,32.0,0.5,0.5,-19.798873901367188,32.0,207.0,1644.0,3.1551094890510947,32.0,0.5,0,33.0,270.0,2560.0,9.0986328125,32.5,0.5,2,0.0532134473323822,60.0,matched within 1 deg
112,112,31.0,32.0,1.0,1.0,22.06789779663086,31.0,200.0,1739.0,4.171362852213916,31.0,0.0,0,12.0,282.0,2619.0,6.8268423062237495,32.0,0.0,5,0.060708481818437576,64.0,matched within 1 deg
113,113,19.5,32.0,12.5,12.5,23.198589324951172,33.0,230.0,1762.0,3.0448354143019296,17.0,2.5,9,19.5,277.0,2576.0,7.506405279503106,31.5,0.5,5,0.06065687909722328,52.0,nearest Python peak also far
114,114,19.5,33.0,13.5,13.5,24.145540237426758,33.0,228.0,1644.0,3.5948905109489053,17.0,2.5,7,33.0,288.0,2570.0,7.531128404669261,33.0,0.0,0,0.05182022228837013,41.0,nearest Python peak also far
115,115,32.0,33.0,1.0,1.0,17.10272789001465,33.0,234.0,1685.0,3.891988130563798,32.0,0.0,1,33.5,294.0,2532.0,8.334518167456556,33.5,0.5,0,0.0508527047932148,41.0,matched within 1 deg
116,116,32.0,32.0,0.0,0.0,22.06789779663086,32.0,218.0,1748.0,3.3575514874141876,32.0,0.0,0,32.0,277.0,2499.0,7.488795518207283,32.0,0.0,0,0.056225650012493134,40.0,matched within 1 deg
117,117,32.0,32.0,0.0,0.0,17.878694534301758,34.0,240.0,1907.0,3.609858416360776,32.0,0.0,1,32.0,272.0,2431.0,6.682023858494447,32.0,0.0,0,0.0643656924366951,60.0,matched within 1 deg
118,118,19.5,32.0,12.5,12.5,18.92464256286621,34.0,255.0,2002.0,3.2357642357642358,20.0,0.5,5,32.0,278.0,2449.0,7.545732952225398,32.0,0.0,0,0.06710699200630188,59.0,"peak exists, weighted median differs"
119,119,19.0,34.0,15.0,15.0,18.92464256286621,34.0,268.0,2013.0,3.070541480377546,20.0,1.0,6,34.5,280.0,2462.0,7.995329000812347,34.5,0.5,0,0.06913232803344727,70.0,"peak exists, weighted median differs"
120,120,18.0,34.0,16.0,16.0,21.124717712402344,34.0,264.0,1983.0,1.7962682803832577,25.0,7.0,7,34.0,271.0,2479.0,7.22488906817265,34.0,0.0,0,0.06640393286943436,53.0,nearest Python peak also far
121,121,32.0,32.0,0.0,0.0,30.379121780395508,34.0,272.0,1980.0,3.3176767676767676,32.0,0.0,1,34.0,278.0,2469.0,6.2964763061968405,32.0,0.0,1,0.06584277004003525,44.0,matched within 1 deg
122,122,32.0,34.0,2.0,2.0,18.434947967529297,34.0,270.0,1918.0,2.8967674661105316,32.0,0.0,1,34.0,265.0,2491.0,7.328783621035728,34.0,0.0,0,0.06101163476705551,64.0,"peak exists, weighted median differs"
123,123,32.0,32.0,0.0,0.0,20.376434326171875,34.0,270.0,1847.0,2.822414726583649,32.0,0.0,1,12.5,266.0,2493.0,7.197352587244284,32.0,0.0,2,0.05635465309023857,50.0,matched within 1 deg
124,124,31.5,32.0,0.5,0.5,18.434947967529297,34.0,274.0,1856.0,3.2995689655172415,32.0,0.5,1,15.0,267.0,2504.0,7.221845047923322,31.5,0.5,1,0.05708996579051018,39.0,matched within 1 deg
125,125,31.5,32.0,0.5,0.5,19.025606155395508,34.0,266.0,1821.0,3.3245469522240527,32.0,0.5,1,12.5,266.0,2503.0,7.65601278465841,31.5,0.5,3,0.05488402768969536,42.0,matched within 1 deg
126,126,33.5,34.0,0.5,0.5,22.249021530151367,34.0,264.0,1832.0,2.822052401746725,34.0,0.5,0,14.5,272.0,2514.0,8.268098647573588,34.0,0.0,5,0.05356820300221443,47.0,matched within 1 deg
127,127,31.5,32.0,0.5,0.5,19.79887580871582,34.0,270.0,1849.0,3.2720389399675502,32.0,0.5,1,12.5,265.0,2509.0,7.720406536468713,31.5,0.5,7,0.0556257888674736,49.0,matched within 1 deg
128,128,32.0,32.0,0.0,0.0,19.855213165283203,34.0,259.0,1827.0,3.1970443349753697,32.0,0.0,1,12.5,268.0,2518.0,6.725377283558379,32.0,0.0,4,0.05598699674010277,41.0,matched within 1 deg
129,129,32.0,32.0,0.0,0.0,18.970407485961914,34.0,263.0,1899.0,3.305423907319642,32.0,0.0,1,34.5,272.0,2535.0,7.437869822485207,32.0,0.0,5,0.0602053701877594,48.0,matched within 1 deg
130,130,29.5,32.0,2.5,2.5,-22.932098388671875,34.0,274.0,1950.0,4.465641025641026,30.0,0.5,6,34.5,272.0,2553.0,8.433215824520172,31.5,0.5,7,0.06186950206756592,41.0,"peak exists, weighted median differs"
131,131,31.5,34.0,2.5,2.5,-21.991134643554688,34.0,266.0,1975.0,4.389873417721519,32.0,0.5,1,33.5,274.0,2481.0,8.162031438935912,33.5,0.5,0,0.06538481265306473,76.0,"peak exists, weighted median differs"
132,132,32.0,34.0,2.0,2.0,19.093490600585938,34.0,255.0,1852.0,2.8920086393088553,32.0,0.0,1,33.5,275.0,2471.0,7.394779441521651,33.5,0.5,0,0.057554375380277634,43.0,"peak exists, weighted median differs"
133,133,33.0,34.0,1.0,1.0,18.434947967529297,34.0,263.0,1875.0,3.0576,34.0,1.0,0,34.5,272.0,2452.0,7.928425774877651,34.5,0.5,0,0.06052142754197121,43.0,matched within 1 deg
134,134,33.0,34.0,1.0,1.0,18.970407485961914,34.0,264.0,1899.0,2.498156924697209,34.0,1.0,0,34.5,268.0,2463.0,6.106171335769387,34.0,0.0,8,0.06332077831029892,48.0,matched within 1 deg
135,135,32.0,34.0,2.0,2.0,21.34578514099121,34.0,287.0,2063.0,3.5399903053805137,32.0,0.0,2,34.5,275.0,2487.0,7.121029352633696,34.5,0.5,0,0.07429242134094238,58.0,"peak exists, weighted median differs"
136,136,33.5,33.0,-0.5,0.5,18.434947967529297,35.0,291.0,2045.0,3.8753056234718826,33.0,0.5,1,35.0,276.0,2512.0,7.793988853503185,33.5,0.5,2,0.07615005224943161,66.0,matched within 1 deg
137,137,33.5,33.0,-0.5,0.5,18.88608741760254,35.0,283.0,2085.0,4.55779376498801,33.0,0.5,1,35.0,277.0,2471.0,11.337717523269932,33.5,0.5,2,0.0772143229842186,80.0,matched within 1 deg
138,138,33.5,34.0,0.5,0.5,18.970407485961914,34.0,283.0,2119.0,4.403964134025483,34.0,0.5,0,35.0,271.0,2488.0,7.946141479099678,34.0,0.0,4,0.07894940674304962,74.0,matched within 1 deg
139,139,33.5,34.0,0.5,0.5,20.376434326171875,34.0,283.0,2118.0,4.397544853635505,34.0,0.5,0,35.0,269.0,2518.0,6.353057982525814,34.0,0.0,3,0.07922676205635071,58.0,matched within 1 deg
140,140,33.0,33.0,0.0,0.0,21.03750991821289,35.0,285.0,2106.0,4.845204178537512,33.0,0.0,1,35.0,274.0,2518.0,8.700953137410643,33.0,0.0,2,0.07851725071668625,61.0,matched within 1 deg
141,141,33.5,34.0,0.5,0.5,19.025606155395508,34.0,298.0,2112.0,4.369318181818182,34.0,0.5,0,35.0,274.0,2529.0,7.973309608540926,34.0,0.0,6,0.07700791954994202,94.0,matched within 1 deg
142,142,23.5,34.0,10.5,10.5,20.55604362487793,34.0,297.0,2135.0,4.392974238875878,32.0,8.5,2,34.0,268.0,2529.0,10.052589956504548,34.0,0.0,0,0.07955571264028549,66.0,nearest Python peak also far
143,143,32.0,34.0,2.0,2.0,22.249021530151367,34.0,298.0,2156.0,3.890074211502783,32.0,0.0,2,35.0,271.0,2540.0,6.749606299212599,33.5,0.5,2,0.07890425622463226,51.0,"peak exists, weighted median differs"
144,144,32.0,34.0,2.0,2.0,-21.317916870117188,35.0,300.0,2196.0,4.343351548269581,32.0,0.0,2,34.5,273.0,2478.0,9.329499596448748,34.5,0.5,0,0.0798201709985733,102.0,"peak exists, weighted median differs"
145,145,33.5,34.0,0.5,0.5,18.434947967529297,35.0,298.0,2150.0,4.314883720930233,33.0,0.5,1,35.0,274.0,2501.0,10.198320671731308,33.5,0.5,1,0.07673701643943787,60.0,matched within 1 deg
146,146,33.5,35.0,1.5,1.5,-26.565048217773438,35.0,294.0,2122.0,4.326107445805843,33.0,0.5,1,35.0,279.0,2514.0,11.286396181384248,35.0,0.0,0,0.07559534907341003,52.0,"peak exists, weighted median differs"
147,147,33.0,34.0,1.0,1.0,18.88608741760254,34.0,293.0,2099.0,4.410195331110052,34.0,1.0,0,34.5,275.0,2489.0,10.098633989554038,34.5,0.5,0,0.07587269693613052,54.0,matched within 1 deg
148,148,33.0,33.0,0.0,0.0,17.744670867919922,35.0,292.0,2101.0,5.837220371251785,33.0,0.0,1,34.5,273.0,2477.0,10.349414614452968,33.0,0.0,7,0.07596945017576218,51.0,matched within 1 deg
149,149,33.0,34.0,1.0,1.0,19.2900447845459,35.0,292.0,2105.0,5.702612826603326,33.0,0.0,1,34.5,278.0,2490.0,11.325502008032128,34.5,0.5,0,0.07577595114707947,70.0,matched within 1 deg
150,150,33.0,35.0,2.0,2.0,18.434947967529297,35.0,289.0,2096.0,4.189885496183206,33.0,0.0,1,34.5,277.0,2485.0,11.420120724346077,34.5,0.5,0,0.07356356084346771,57.0,"peak exists, weighted median differs"
151,151,24.5,34.0,9.5,9.5,18.434947967529297,35.0,287.0,2083.0,3.615938550168027,32.0,7.5,2,35.0,277.0,2491.0,9.413287836210356,33.5,0.5,1,0.07252509146928787,54.0,nearest Python peak also far
152,152,32.5,35.0,2.5,2.5,-21.250503540039062,35.0,289.0,2091.0,4.046389287422286,33.0,0.5,1,34.5,280.0,2478.0,10.108555286521389,34.5,0.5,0,0.07272504270076752,92.0,"peak exists, weighted median differs"
153,153,24.5,35.0,10.5,10.5,21.124717712402344,35.0,291.0,2079.0,4.235209235209235,32.0,7.5,2,34.5,275.0,2475.0,10.702424242424243,34.5,0.5,0,0.07311850041151047,81.0,nearest Python peak also far
154,154,33.5,35.0,1.5,1.5,18.434947967529297,35.0,287.0,2084.0,5.501439539347409,33.0,0.5,1,35.0,274.0,2508.0,9.061004784688995,35.0,0.0,0,0.07340876013040543,53.0,"peak exists, weighted median differs"
155,155,32.5,35.0,2.5,2.5,-21.037506103515625,35.0,287.0,2094.0,4.303724928366762,33.0,0.5,1,35.0,276.0,2518.0,6.7966640190627485,35.0,0.0,0,0.0743827223777771,80.0,"peak exists, weighted median differs"
156,156,24.5,34.0,9.5,9.5,17.592422485351562,34.0,291.0,2116.0,5.7906427221172025,32.0,7.5,3,35.0,265.0,2502.0,8.944644284572343,34.0,0.0,5,0.0767950639128685,96.0,nearest Python peak also far
157,157,32.5,34.0,1.5,1.5,18.970407485961914,34.0,289.0,2063.0,3.8996606883179834,32.0,0.5,1,34.5,257.0,2467.0,8.05087150385083,34.0,0.0,3,0.07538249343633652,76.0,"peak exists, weighted median differs"
158,158,32.5,34.0,1.5,1.5,18.434947967529297,34.0,278.0,1961.0,3.0657827638959714,32.0,0.5,1,34.0,268.0,2485.0,8.863983903420523,34.0,0.0,0,0.06879047304391861,51.0,"peak exists, weighted median differs"
159,159,32.0,33.0,1.0,1.0,-24.443954467773438,33.0,267.0,1854.0,3.4784250269687162,32.0,0.0,1,34.0,276.0,2491.0,7.370734644720995,32.5,0.5,2,0.05930235609412193,53.0,matched within 1 deg
160,160,31.5,32.0,0.5,0.5,20.772253036499023,33.0,269.0,1858.0,3.2895586652314317,32.0,0.5,1,31.5,290.0,2591.0,7.5403319181783095,32.0,0.0,2,0.05372300744056702,53.0,matched within 1 deg
161,161,31.5,33.0,1.5,1.5,18.434947967529297,33.0,230.0,1699.0,3.5473808122424955,31.0,0.5,1,31.5,277.0,2503.0,7.480223731522173,33.5,0.5,1,0.04781470075249672,54.0,"peak exists, weighted median differs"
162,162,31.5,31.0,-0.5,0.5,19.358993530273438,33.0,208.0,1662.0,3.9554753309265944,31.0,0.5,1,14.5,298.0,2557.0,7.517012123582323,31.5,0.5,2,0.050859156996011734,42.0,matched within 1 deg
163,163,31.0,32.0,1.0,1.0,17.81888771057129,32.0,231.0,1765.0,3.253257790368272,31.0,0.0,1,15.5,291.0,2597.0,6.745860608394301,32.5,0.5,1,0.055741891264915466,43.0,matched within 1 deg
164,164,31.0,33.0,2.0,2.0,17.744670867919922,32.0,215.0,1593.0,2.5360954174513495,31.0,0.0,1,32.0,288.0,2644.0,6.923978819969743,33.0,0.0,7,0.04855646565556526,35.0,"peak exists, weighted median differs"
165,165,21.0,32.0,11.0,11.0,17.10272789001465,32.0,198.0,1584.0,2.494949494949495,30.0,9.0,3,13.5,284.0,2552.0,6.554858934169279,32.0,0.0,4,0.04970458522439003,42.0,nearest Python peak also far
166,166,30.5,32.0,1.5,1.5,18.970407485961914,32.0,229.0,1775.0,2.716056338028169,30.0,0.5,2,14.5,286.0,2594.0,8.922320740169623,32.0,0.0,2,0.05307799577713013,59.0,"peak exists, weighted median differs"
167,167,30.5,32.0,1.5,1.5,23.749494552612305,32.0,245.0,1903.0,2.862322648449816,30.0,0.5,1,30.5,284.0,2600.0,5.772692307692307,32.0,0.0,1,0.061398644000291824,61.0,"peak exists, weighted median differs"
168,168,30.5,32.0,1.5,1.5,17.878694534301758,32.0,262.0,2009.0,2.8103534096565457,30.0,0.5,1,32.0,277.0,2658.0,5.941309255079007,32.0,0.0,0,0.06873887032270432,54.0,"peak exists, weighted median differs"
169,169,30.0,30.0,0.0,0.0,17.744670867919922,32.0,253.0,1959.0,4.330781010719755,30.0,0.0,1,12.0,273.0,2558.0,6.761532447224394,30.0,0.0,1,0.07020950317382812,53.0,matched within 1 deg
170,170,24.5,32.0,7.5,7.5,17.744670867919922,32.0,253.0,1857.0,4.322563274098007,30.0,5.5,2,31.5,265.0,2501.0,6.603558576569372,32.0,0.0,1,0.06519775837659836,70.0,nearest Python peak also far
171,171,30.5,32.0,1.5,1.5,23.317707061767578,32.0,255.0,1859.0,3.7235072619688006,30.0,0.5,2,32.0,278.0,2564.0,7.48927457098284,32.0,0.0,0,0.06613947451114655,51.0,"peak exists, weighted median differs"
172,172,26.5,32.0,5.5,5.5,21.03750991821289,32.0,265.0,1943.0,2.451363870303654,30.0,3.5,1,31.5,287.0,2586.0,5.357501933488012,32.0,0.0,1,0.06999019533395767,64.0,nearest Python peak also far
173,173,26.5,32.0,5.5,5.5,19.536653518676758,32.0,275.0,1987.0,4.417715148465023,30.0,3.5,1,31.5,281.0,2608.0,8.421779141104295,31.5,0.5,0,0.07197683304548264,68.0,nearest Python peak also far
174,174,30.0,30.0,0.0,0.0,19.093490600585938,32.0,276.0,1993.0,4.7290516808830905,30.0,0.0,1,32.0,278.0,2557.0,8.104419241298396,30.0,0.0,6,0.07006759941577911,70.0,matched within 1 deg
175,175,29.0,32.0,3.0,3.0,19.65382194519043,32.0,273.0,1984.0,4.898185483870968,29.0,0.0,4,32.0,270.0,2500.0,7.9258,32.0,0.0,0,0.07115121930837631,59.0,"peak exists, weighted median differs"
176,176,31.0,32.0,1.0,1.0,18.060470581054688,32.0,278.0,2018.0,4.0877106045589695,32.0,1.0,0,32.0,281.0,2517.0,7.347040127135479,32.0,0.0,0,0.07346680760383606,75.0,matched within 1 deg
177,177,31.0,32.0,1.0,1.0,-19.653823852539062,32.0,275.0,2053.0,3.8397467121285924,32.0,1.0,0,32.0,272.0,2474.0,6.476354082457559,32.0,0.0,0,0.07780128717422485,58.0,matched within 1 deg
178,178,31.0,31.0,0.0,0.0,17.878694534301758,32.0,307.0,2156.0,3.929035250463822,31.0,0.0,5,31.0,277.0,2535.0,5.760157790927022,31.0,0.0,0,0.08116824179887772,68.0,matched within 1 deg
179,179,30.5,30.0,-0.5,0.5,-19.798873901367188,32.0,325.0,2136.0,2.450374531835206,30.0,0.5,1,31.0,280.0,2549.0,6.698705374656728,30.5,0.5,6,0.08037488162517548,90.0,matched within 1 deg
180,180,29.5,30.0,0.5,0.5,17.10272789001465,31.0,308.0,2106.0,3.808167141500475,29.0,0.5,2,31.0,286.0,2587.0,6.796868960185543,29.5,0.5,3,0.07694341987371445,89.0,matched within 1 deg
181,181,20.0,31.0,11.0,11.0,-19.746841430664062,31.0,289.0,1992.0,2.497991967871486,19.0,1.0,4,13.5,286.0,2577.0,7.583042297244859,31.0,0.0,2,0.0699772983789444,73.0,"peak exists, weighted median differs"
182,182,18.5,30.0,11.5,11.5,16.50436019897461,31.0,260.0,2012.0,2.7365805168986084,18.0,0.5,5,13.5,273.0,2518.0,7.326648133439238,30.5,0.5,2,0.07161562144756317,63.0,"peak exists, weighted median differs"
183,183,30.0,30.0,0.0,0.0,16.46001434326172,30.0,260.0,2086.0,4.423298178331735,30.0,0.0,0,13.5,324.0,2606.0,5.20510360706063,30.0,0.0,2,0.08215511590242386,71.0,matched within 1 deg
184,184,28.5,27.0,-1.5,1.5,15.422160148620605,30.0,260.0,2061.0,6.711790393013101,29.0,0.5,1,28.5,284.0,2605.0,7.085604606525911,26.0,1.0,1,0.08705075085163116,76.0,"peak exists, weighted median differs"
185,185,29.5,30.0,0.5,0.5,15.945395469665527,31.0,259.0,1999.0,4.176088044022011,29.0,0.5,1,26.0,263.0,2513.0,4.273577397532829,30.0,0.0,4,0.07367321103811264,84.0,matched within 1 deg
186,186,22.0,28.0,6.0,6.0,-20.854461669921875,29.0,250.0,2073.0,5.208876025084419,22.0,0.0,6,13.5,282.0,2577.0,7.537834691501746,28.5,0.5,2,0.08096183836460114,77.0,"peak exists, weighted median differs"
187,187,27.0,28.0,1.0,1.0,-19.653823852539062,31.0,248.0,2043.0,6.379833578071463,27.0,0.0,5,28.0,304.0,2631.0,7.02698593690612,28.0,0.0,0,0.08603808283805847,131.0,matched within 1 deg
188,188,27.5,28.0,0.5,0.5,16.8583984375,30.0,271.0,2176.0,5.1286764705882355,28.0,0.5,3,27.5,301.0,2624.0,5.341653963414634,27.5,0.5,0,0.07792383432388306,84.0,matched within 1 deg
189,189,26.0,29.0,3.0,3.0,20.2248592376709,29.0,264.0,2208.0,5.105525362318841,27.0,1.0,3,27.0,299.0,2721.0,8.173098125689085,29.5,0.5,1,0.08554141968488693,103.0,"peak exists, weighted median differs"
190,190,27.5,29.0,1.5,1.5,16.50436019897461,29.0,272.0,2089.0,6.526089037817138,27.0,0.5,1,27.5,298.0,2753.0,4.9302579004722125,29.0,0.0,1,0.07124796509742737,83.0,"peak exists, weighted median differs"
191,191,27.5,30.0,2.5,2.5,17.927919387817383,28.0,277.0,2029.0,3.5140463282405126,28.0,0.5,0,28.5,338.0,2824.0,3.4268767705382435,30.0,0.0,3,0.0697321891784668,93.0,"peak exists, weighted median differs"
192,192,26.5,29.0,2.5,2.5,18.434947967529297,28.0,297.0,2236.0,3.3904293381037567,26.0,0.5,3,27.5,326.0,2746.0,5.037327021121632,29.0,0.0,1,0.08387729525566101,112.0,"peak exists, weighted median differs"
193,193,26.5,28.0,1.5,1.5,16.50436019897461,28.0,319.0,2261.0,3.5471030517470146,26.0,0.5,3,28.0,325.0,2743.0,5.0833029529711995,28.0,0.0,0,0.08551562577486038,108.0,"peak exists, weighted median differs"
194,194,26.5,28.0,1.5,1.5,18.165956497192383,28.0,298.0,2214.0,5.029358626919603,26.0,0.5,2,27.5,329.0,2792.0,3.7908309455587395,28.0,0.0,4,0.08852137625217438,102.0,"peak exists, weighted median differs"
195,195,26.5,28.0,1.5,1.5,21.801406860351562,28.0,307.0,2246.0,3.613980409617097,26.0,0.5,2,27.5,323.0,2849.0,5.159003159003159,27.5,0.5,0,0.08924379199743271,136.0,"peak exists, weighted median differs"
196,196,26.5,28.0,1.5,1.5,17.744670867919922,28.0,290.0,2249.0,4.082703423743886,26.0,0.5,2,27.5,315.0,2811.0,4.054251156172181,28.0,0.0,4,0.09211409091949463,100.0,"peak exists, weighted median differs"
197,197,27.0,27.0,0.0,0.0,-19.798873901367188,27.0,322.0,2310.0,3.934199134199134,27.0,0.0,0,26.5,316.0,2792.0,3.4493194842406876,27.0,0.0,3,0.09516499191522598,109.0,matched within 1 deg
198,198,26.5,28.0,1.5,1.5,-23.805938720703125,27.0,313.0,2322.0,4.198535745047373,27.0,0.5,0,26.5,325.0,2790.0,3.5168458781362006,28.0,0.0,1,0.0955004021525383,98.0,"peak exists, weighted median differs"
199,199,26.0,26.0,0.0,0.0,-21.801406860351562,28.0,275.0,2215.0,5.33589164785553,26.0,0.0,1,27.5,316.0,2717.0,5.590725064409275,26.0,0.0,3,0.09012745320796967,95.0,matched within 1 deg
200,200,25.5,27.0,1.5,1.5,19.79887580871582,27.0,259.0,2149.0,5.916240111679851,26.0,0.5,6,27.5,326.0,2807.0,6.671713573209833,27.5,0.5,0,0.08589617908000946,122.0,"peak exists, weighted median differs"
201,201,25.5,27.0,1.5,1.5,20.637544631958008,27.0,267.0,2105.0,4.57624703087886,25.0,0.5,2,26.5,338.0,2797.0,4.192170182338219,26.5,0.5,0,0.08245182037353516,100.0,"peak exists, weighted median differs"
202,202,23.0,27.0,4.0,4.0,19.855213165283203,26.0,246.0,2216.0,5.264891696750903,26.0,3.0,0,26.5,283.0,2703.0,6.581206067332594,26.5,0.5,0,0.09141102433204651,108.0,nearest Python peak also far
203,203,25.0,26.0,1.0,1.0,22.06789779663086,26.0,279.0,2196.0,5.247723132969035,25.0,0.0,3,25.5,316.0,2777.0,4.3910694994598485,26.0,0.0,4,0.08495446294546127,96.0,matched within 1 deg
204,204,25.5,26.0,0.5,0.5,19.440032958984375,26.0,279.0,2142.0,4.7521008403361344,26.0,0.5,0,25.5,320.0,2795.0,5.670483005366727,26.0,0.0,8,0.08803761750459671,117.0,matched within 1 deg
205,205,25.0,26.0,1.0,1.0,20.92449951171875,26.0,273.0,1967.0,4.1387900355871885,25.0,0.0,1,22.5,337.0,2817.0,5.251508697195598,25.5,0.5,1,0.07602750509977341,108.0,matched within 1 deg
206,206,24.0,26.0,2.0,2.0,21.250503540039062,25.0,276.0,1950.0,3.0287179487179485,25.0,1.0,0,25.0,330.0,2792.0,4.364971346704871,25.5,0.5,1,0.07358936220407486,108.0,"peak exists, weighted median differs"
207,207,24.0,27.0,3.0,3.0,-21.037506103515625,25.0,273.0,1903.0,3.598003152916448,25.0,1.0,0,25.5,322.0,2806.0,4.26960085531005,27.0,0.0,7,0.06555896997451782,76.0,"peak exists, weighted median differs"
208,208,23.5,25.0,1.5,1.5,21.03750991821289,25.0,320.0,2118.0,4.135033050047214,23.0,0.5,4,25.0,337.0,2764.0,5.480463096960926,25.0,0.0,0,0.0807102844119072,114.0,"peak exists, weighted median differs"
209,209,23.5,26.0,2.5,2.5,21.161258697509766,25.0,226.0,1864.0,5.015557939914163,24.0,0.5,9,25.0,312.0,2757.0,4.635291984040624,26.5,0.5,3,0.06915167719125748,75.0,"peak exists, weighted median differs"
210,210,23.0,24.0,1.0,1.0,19.2900447845459,18.0,251.0,2207.0,4.532396918894427,24.0,1.0,2,23.0,313.0,2869.0,3.8410596026490067,24.0,0.0,1,0.09201733767986298,89.0,matched within 1 deg
211,211,22.5,24.0,1.5,1.5,19.358993530273438,18.0,239.0,2140.0,4.07196261682243,24.0,1.5,1,22.5,338.0,2771.0,3.2450378924575967,24.0,0.0,3,0.08118759840726852,106.0,nearest Python peak also far
212,212,22.5,23.0,0.5,0.5,20.55604362487793,17.0,256.0,2214.0,5.855013550135501,23.0,0.5,4,22.5,319.0,2718.0,2.129506990434143,22.5,0.5,0,0.08988235145807266,91.0,matched within 1 deg
213,213,22.5,23.0,0.5,0.5,19.90374755859375,31.0,269.0,2383.0,4.253042383550147,23.0,0.5,2,22.5,355.0,2755.0,4.121597096188748,22.5,0.5,0,0.10534972697496414,117.0,matched within 1 deg
214,214,22.0,23.0,1.0,1.0,18.85315704345703,30.0,276.0,2428.0,6.091433278418451,22.0,0.0,1,23.0,326.0,2814.0,3.8388415067519546,23.0,0.0,0,0.11288990825414658,133.0,matched within 1 deg
215,215,22.0,26.0,4.0,4.0,-20.071517944335938,29.0,260.0,2345.0,4.236247334754798,22.0,0.0,4,22.5,308.0,2755.0,4.646098003629764,25.0,1.0,5,0.10715575516223907,135.0,"peak exists, weighted median differs"
216,216,22.0,21.0,-1.0,1.0,18.621578216552734,29.0,282.0,2423.0,6.198514238547255,21.0,1.0,1,22.0,325.0,2867.0,5.155563306592256,20.5,0.5,1,0.1122126504778862,177.0,matched within 1 deg
217,217,22.0,21.0,-1.0,1.0,18.434947967529297,29.0,274.0,2281.0,5.715037264357738,22.0,0.0,6,21.0,332.0,2827.0,2.769189954014857,21.0,0.0,0,0.10381459444761276,147.0,matched within 1 deg
218,218,22.0,21.0,-1.0,1.0,19.855213165283203,29.0,265.0,2288.0,4.841783216783217,22.0,0.0,5,22.0,321.0,2885.0,3.3461005199306757,20.5,0.5,2,0.10427255928516388,109.0,matched within 1 deg
219,219,21.5,22.0,0.5,0.5,19.38451385498047,29.0,245.0,2222.0,4.432943294329433,22.0,0.5,1,21.5,326.0,2840.0,3.3683098591549294,22.0,0.0,1,0.09880285710096359,132.0,matched within 1 deg
220,220,22.0,24.0,2.0,2.0,21.801406860351562,22.0,260.0,2197.0,4.867091488393264,22.0,0.0,0,22.0,331.0,2770.0,2.3108303249097473,23.0,1.0,1,0.09977682679891586,125.0,"peak exists, weighted median differs"
221,221,21.5,22.0,0.5,0.5,-21.037506103515625,22.0,267.0,2163.0,5.529819694868238,22.0,0.5,0,21.5,366.0,2665.0,3.5204502814258913,22.0,0.0,8,0.09918341785669327,125.0,matched within 1 deg
222,222,20.0,22.0,2.0,2.0,25.201122283935547,22.0,307.0,2324.0,5.4152323580034425,20.0,0.0,2,21.5,343.0,2810.0,4.836832740213523,21.5,0.5,0,0.1035759449005127,108.0,"peak exists, weighted median differs"
223,223,21.0,25.0,4.0,4.0,18.88608741760254,21.0,304.0,2334.0,4.8269065981148245,21.0,0.0,0,21.0,331.0,2717.0,6.337136547662864,25.5,0.5,2,0.10524007678031921,111.0,"peak exists, weighted median differs"
224,224,16.0,25.0,9.0,9.0,20.28255844116211,28.0,295.0,2553.0,6.281237759498629,21.0,5.0,1,20.0,330.0,2770.0,5.628158844765343,24.5,0.5,4,0.11105162650346756,119.0,nearest Python peak also far
225,225,20.0,23.0,3.0,3.0,-23.198593139648438,23.0,294.0,2496.0,4.939503205128205,20.0,0.0,2,20.0,302.0,2806.0,5.5580898075552385,23.0,0.0,8,0.10949070006608963,135.0,"peak exists, weighted median differs"
226,226,19.0,22.0,3.0,3.0,21.801406860351562,27.0,304.0,2439.0,5.4366543665436655,20.0,1.0,1,23.5,321.0,2804.0,4.810449358059914,23.5,1.5,0,0.10886503756046295,141.0,"peak exists, weighted median differs"
227,227,15.5,23.0,7.5,7.5,18.88608741760254,27.0,284.0,2409.0,4.47530095475301,20.0,4.5,2,23.0,329.0,2800.0,6.211607142857143,23.0,0.0,0,0.10507237166166306,137.0,nearest Python peak also far
