frame_index_video,frame_index_matlab,matlab_sample_index_zero_based,frame_index_python,time_seconds,MATLAB_time_seconds_stored,included_in_analysis,exclusion_reason,MATLAB_ANG_deg,Python_fixed_ANG_deg,Python_adaptive_ANG_deg,MATLAB_PEN_deg,Python_fixed_PEN_deg,Python_adaptive_PEN_deg,MATLAB_FL_original_unit,MATLAB_FL_original_unit_name,Python_fixed_FL_original_unit,Python_fixed_FL_original_unit_name,Python_adaptive_FL_original_unit,Python_adaptive_FL_original_unit_name,MATLAB_FL_px_derived,Python_fixed_FL_px,Python_adaptive_FL_px,MATLAB_FL_mm,Python_fixed_FL_mm,Python_adaptive_FL_mm,fixed_minus_matlab_ANG_deg,adaptive_minus_matlab_ANG_deg,fixed_minus_matlab_PEN_deg,adaptive_minus_matlab_PEN_deg,fixed_minus_matlab_FL_mm,adaptive_minus_matlab_FL_mm,absolute_error_fixed_ANG_deg,absolute_error_adaptive_ANG_deg,absolute_error_fixed_PEN_deg,absolute_error_adaptive_PEN_deg,absolute_error_fixed_FL_mm,absolute_error_adaptive_FL_mm,adaptive_confidence_score,adaptive_confidence_angle,adaptive_confidence_length,adaptive_R_scale_global,adaptive_R_scale_angle,adaptive_R_scale_length,adaptive_angle_measurement_covariance_deg2,adaptive_length_side_measurement_covariance_px2,fixed_R_scale_angle,fixed_R_scale_length,fixed_angle_measurement_covariance_deg2,fixed_length_side_measurement_covariance_px2,adaptive_kalman_gain_length_side,adaptive_kalman_gain_angle,fixed_kalman_gain_length_side,fixed_kalman_gain_angle,adaptive_smoother_gain_length_side,adaptive_smoother_gain_angle,fixed_smoother_gain_length_side,fixed_smoother_gain_angle,detection_success,missing_detection_flag,hough_localmax_fallback_flag,hough_peak_source,raw_timtrack_alpha_deg,selected_timtrack_alpha_deg,hough_baseline_alpha_deg,hough_fallback_mass_below_10deg,hough_fallback_gap_to_lower_deg,fascicle_candidate_raw_rejected,fascicle_candidate_selection_reason,klt_affine_ok,klt_tracker_redetected,klt_tracker_found_fraction,klt_points_count,klt_tracked_count,klt_inlier_count,superficial_aponeurosis_rejected,deep_aponeurosis_rejected,MATLAB_superficial_x_left_1b,MATLAB_superficial_y_left_1b,MATLAB_superficial_x_right_1b,MATLAB_superficial_y_right_1b,MATLAB_deep_x_left_1b,MATLAB_deep_y_left_1b,MATLAB_deep_x_right_1b,MATLAB_deep_y_right_1b,Python_superficial_x_left_1b,Python_superficial_y_left_1b,Python_superficial_x_right_1b,Python_superficial_y_right_1b,Python_deep_x_left_1b,Python_deep_y_left_1b,Python_deep_x_right_1b,Python_deep_y_right_1b,MATLAB_fascicle_superficial_x_1b,MATLAB_fascicle_superficial_y_1b,MATLAB_fascicle_deep_x_1b,MATLAB_fascicle_deep_y_1b,Python_adaptive_fascicle_superficial_x_1b,Python_adaptive_fascicle_superficial_y_1b,Python_adaptive_fascicle_deep_x_1b,Python_adaptive_fascicle_deep_y_1b,Python_fixed_fascicle_superficial_x_1b,Python_fixed_fascicle_superficial_y_1b,Python_fixed_fascicle_deep_x_1b,Python_fixed_fascicle_deep_y_1b
10,11,10,10,0.29993101586635074,0.32992400813441786,True,,18.49794396912492,18.768630180797828,18.76864231866699,20.398459527640153,18.785591084326768,18.78560322219593,72.26940828709601,mm,76.06184178712932,mm,76.06179453095412,mm,801.0928492573561,843.1312639914531,843.1307401656056,72.26940828709601,76.06184178712932,76.06179453095412,0.27068621167290985,0.27069834954207295,-1.6128684433133849,-1.6128563054442218,3.7924335000333116,3.792386243858104,0.27068621167290985,0.27069834954207295,1.6128684433133849,1.6128563054442218,3.7924335000333116,3.792386243858104,0.9721533324899684,0.9612481373269695,0.9999325598864187,0.590613823358294,0.6487556551498059,0.500010799708936,1.982138035181093,50.0010799708936,1.0,1.0,3.055292111054342,100.0,2.6168507774995283e-06,3.1439537556265896e-07,1.3084617332888345e-06,2.0396618469921108e-07,0.9600464441663359,1.0,0.9600466811269258,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0914444059577416,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.93346195666939,706.0,53.86140575748085,1.0,309.5945230739992,706.0,332.9881324893968,1.0,43.21188355770544,706.0,49.57239362506859,1.0,321.2739540030657,706.0,321.4826506547004,732.7510205398016,54.503731675654066,-26.953399439144597,308.66696150192547,751.69017802405,49.984610415567296,-46.60750041477905,321.25986105848517,751.6902253071722,49.98461084215563,-46.60800657185799,321.2598609086507
11,12,11,11,0.3299241174529858,0.3599170997830013,True,,18.497087625454768,18.766552094252603,18.76656420765869,20.403895450636742,18.78408804134594,18.784100154752025,72.25316654788656,mm,76.0648451235332,mm,76.06479796175132,mm,800.9128126215433,843.1645554127348,843.1640326332197,72.25316654788656,76.0648451235332,76.06479796175132,0.26946446879783537,0.26947658220392157,-1.6198074092908037,-1.6197952958847175,3.8116785756466385,3.8116314138647596,0.26946446879783537,0.26947658220392157,1.6198074092908037,1.6197952958847175,3.8116785756466385,3.8116314138647596,0.9719658970707272,0.961008681906993,0.999843374435637,0.5915302411739763,0.6501365688080498,0.5000382233357006,1.986357129787173,50.00382233357006,1.0,1.0,3.055292111054342,100.0,2.725597438751454e-06,3.137274899541463e-07,1.3629128413147932e-06,2.0396614309701505e-07,0.9849341555726818,1.0,0.9849342638011337,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0912863070539419,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.93015258076748,706.0,53.86361466689496,1.0,309.52611973159696,706.0,332.99723832224345,1.0,43.19887853035354,706.0,49.56566910662511,1.0,321.2499334732701,706.0,321.4657057900424,732.7364402129125,54.50579976854513,-26.80104250493349,308.6005572272325,751.6959319108395,49.97834489196394,-46.6431076690524,321.2353518226035,751.6959811821403,49.97834533692856,-46.64361073367783,321.23535166863553
12,13,12,12,0.3599172190396209,0.3899101914315848,True,,18.495858377753443,18.764769610679195,18.764781700380468,20.407161573761726,18.78185070728361,18.781862796984882,72.24426328006865,mm,76.0716137283638,mm,76.07156665077883,mm,800.8141215660469,843.239584129003,843.2390622827949,72.24426328006865,76.0716137283638,76.07156665077883,0.2689112329257526,0.2689233226270247,-1.6253108664781166,-1.6252987767768445,3.8273504482951495,3.827303370710183,0.2689112329257526,0.2689233226270247,1.6253108664781166,1.6252987767768445,3.8273504482951495,3.827303370710183,0.9719015029508195,0.9608889126332687,0.9999799970216542,0.5918457885986171,0.650828859433898,0.5000017445226344,1.9884722798748837,50.00017445226344,1.0,1.0,3.055292111054342,100.0,2.767483219217015e-06,3.133936778946744e-07,1.3837582927747854e-06,2.03966101494836e-07,0.9960949608991696,1.0,0.9960949942756224,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0912863070539419,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.93245483905597,706.0,53.861042088187745,1.0,309.47485210487457,706.0,333.0013457593942,1.0,43.19336761167115,706.0,49.554133358627055,1.0,321.2373221987351,706.0,321.4474977747586,732.7523183714477,54.5034235855886,-26.69702230131349,308.5505771837101,751.7384165635356,49.96680194500625,-46.680103215300356,321.22310774035475,751.7384666159967,49.966802396597714,-46.68060450792424,321.22310759090874
13,14,13,13,0.38991032062625597,0.4199032830801682,True,,18.494969592929685,18.763856143367462,18.76386829312011,20.40989667705779,18.78036506821647,18.780377217969118,72.23671685452085,mm,76.07533395070045,mm,76.0752866328434,mm,800.7304708528741,843.2808220965217,843.2802975869425,72.23671685452085,76.07533395070045,76.0752866328434,0.2688865504377773,0.2688987001904266,-1.6295316088413223,-1.629519459088673,3.838617096179604,3.838569778322551,0.2688865504377773,0.2688987001904266,1.6295316088413223,1.629519459088673,3.838617096179604,3.838569778322551,0.9723314667758028,0.9614807414291902,0.9999949404481665,0.5897457345433885,0.6474183310059048,0.5000002219231895,1.9780521192743097,50.00002219231895,1.0,1.0,3.055292111054342,100.0,2.778333458526152e-06,3.1504450200355613e-07,1.389181130751658e-06,2.0396605989267393e-07,0.9893587800494268,1.0,0.989358884382728,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.936548632232586,706.0,53.85864986089462,1.0,309.43308477605547,706.0,333.0042185709956,1.0,43.191391904482565,706.0,49.544813328506606,1.0,321.22787847496477,706.0,321.43101372226494,732.757150462069,54.50090122076651,-26.616800674891387,308.5097382459902,751.7705957802427,49.957295433216586,-46.69129199792402,321.21413693965405,751.7706460490634,49.95729588623645,-46.69179588309934,321.21413679446704
14,15,14,14,0.419903422212891,0.44989637472875166,True,,18.494493820724575,18.763735528167274,18.76374765177235,20.41261209370705,18.779933955240097,18.77994607884517,72.22922317935888,mm,76.07507486846183,mm,76.0750276530523,mm,800.647404867844,843.2779502184525,843.277426844485,72.22922317935888,76.07507486846183,76.0750276530523,0.26924170744269915,0.2692538310477737,-1.6326781384669538,-1.6326660148618792,3.8458516891029433,3.84580447369342,0.26924170744269915,0.2692538310477737,1.6326781384669538,1.6326660148618792,3.8458516891029433,3.84580447369342,0.9718244443469305,0.9607931459051875,0.9999314175295366,0.5922238706594686,0.6513831737909443,0.5000110752694011,1.9901658721570117,50.00110752694012,1.0,1.0,3.055292111054342,100.0,2.8081474644543507e-06,3.1312678929913635e-07,1.4041205897095204e-06,2.0396601829052883e-07,0.9909671821207241,1.0,0.9909672826769375,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.94119585546229,706.0,53.858650322724046,1.0,309.39923992645595,706.0,333.00968389884594,1.0,43.18942945719531,706.0,49.53883759891911,1.0,321.21883744047057,706.0,321.41815214545653,732.7556678904534,54.500689745813304,-26.54161648560256,308.47687142582845,751.7773544975524,49.95112002069689,-46.68238626315568,321.2053568720293,751.7774053221833,49.95112047843635,-46.68288839327639,321.2053567300692
15,16,15,15,0.4498965237995261,0.4798894663773351,True,,18.493861350382964,18.76262449303684,18.762636677035317,20.414651396817355,18.7783436833532,18.778355867351678,72.22403370473043,mm,76.079919920843,mm,76.07987246342644,mm,800.5898805139743,843.3316567162477,843.3311306596776,72.22403370473043,76.079919920843,76.07987246342644,0.26876314265387435,0.26877532665235293,-1.6363077134641557,-1.6362955294656771,3.855886216112566,3.8558387586960094,0.26876314265387435,0.26877532665235293,1.6363077134641557,1.6362955294656771,3.855886216112566,3.8558387586960094,0.9699270081723302,0.95469064879835,0.9981039802853491,0.6016949918305653,0.688068636749791,0.5016098999412623,2.1022506777255523,50.160989994126226,1.0,1.0,3.055292111054342,100.0,2.8247039422353125e-06,2.9643185353459443e-07,1.4169172128406594e-06,2.039659766884007e-07,0.9989527761693108,1.0,0.9989527892817487,1.0,True,False,False,houghpeaks,21.0,21.0,21.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.9452075900567,706.0,53.857375600655985,1.0,309.3705971984206,706.0,333.01395312092967,1.0,43.18905522190354,706.0,49.532473756259286,1.0,321.21373873996174,706.0,321.407156641686,732.7649924940653,54.49943808272984,-26.480541739231796,308.44899119943625,751.8055629375847,49.94462107103215,-46.71028729015146,321.2006493447017,751.805614240208,49.94462153264068,-46.71079177189142,321.2006492062963
16,17,16,16,0.47988962538616114,0.5098825580259185,True,,18.493498044315924,18.762418045535412,18.762430189278263,20.416383483003777,18.77742781600992,18.77743995975277,72.21972839350939,mm,76.08247227477455,mm,76.08242497067458,mm,800.5421569458041,843.3599490813273,843.3594247242428,72.21972839350939,76.08247227477455,76.08242497067458,0.2689200012194881,0.2689321449623385,-1.6389556669938585,-1.6389435232510081,3.8627438812651604,3.8626965771651953,0.2689200012194881,0.2689321449623385,1.6389556669938585,1.6389435232510081,3.8627438812651604,3.8626965771651953,0.9718310675110079,0.9607931459051875,0.9999723065361155,0.5921913542858243,0.6513831737909443,0.5000028418459498,1.9901658721570117,50.00028418459498,1.0,1.0,3.055292111054342,100.0,2.8367454860622335e-06,3.131265984300845e-07,1.4184005673613954e-06,2.0396593508628954e-07,0.9770291698585816,1.0,0.9770294826558835,1.0,True,False,False,houghpeaks,21.0,21.0,21.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.949381365039585,706.0,53.853872591547926,1.0,309.34623536214855,706.0,333.01540321780976,1.0,43.189853166040386,706.0,49.52450922385214,1.0,321.21106244887113,706.0,321.39575124299387,732.7812517626594,54.49603349290507,-26.42063361406944,308.42563453985065,751.8305700585925,49.936311916411896,-46.71304826966782,321.1985630653976,751.8306214339019,49.93631237803589,-46.7135508808922,321.19856293372857
17,18,17,17,0.5098827269727962,0.539875649674502,True,,18.490869149449782,18.760363710592827,18.760375859828486,20.41633326313116,18.775767289439187,18.775779438674846,72.22073263822699,mm,76.08604931201455,mm,76.0860019826641,mm,800.5532888103268,843.3995998688791,843.3990752318978,72.22073263822699,76.08604931201455,76.0860019826641,0.2694945611430448,0.2695067103787032,-1.6405659736919738,-1.6405538244563154,3.865316673787561,3.8652693444371096,0.2694945611430448,0.2695067103787032,1.6405659736919738,1.6405538244563154,3.865316673787561,3.8652693444371096,0.9697555560168588,0.9544521556310701,0.9981140154620444,0.602565905508075,0.6895554839963162,0.5015971356479489,2.1067934303882034,50.15971356479489,1.0,1.0,3.055292111054342,100.0,2.8942031401357977e-06,2.9579249514518656e-07,1.4517458616996628e-06,2.0396589348419532e-07,0.9903348789664731,1.0,0.9903350230113925,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.94873277250661,706.0,53.85541192737909,1.0,309.3185165197435,706.0,333.01944967794327,1.0,43.189244518083456,706.0,49.528811525287004,1.0,321.20009746915156,706.0,321.3896319067769,732.7832486796789,54.4977038311415,-26.440844090271103,308.39600075862563,751.825134775763,49.940884592698474,-46.76575304810454,321.1872559724966,751.8251873513226,49.94088506547334,-46.766254752790175,321.1872558376167
18,19,18,18,0.5398758285594313,0.5698687413230854,True,,18.48964939200422,18.759441397391498,18.759453553345338,20.417980599312344,18.7744196634616,18.77443181941544,72.21411490873213,mm,76.08751214930894,mm,76.087464790393,mm,800.4799325188847,843.4158151461858,843.4152901814765,72.21411490873213,76.08751214930894,76.087464790393,0.2697920053872771,0.26980416134111707,-1.6435609358507435,-1.6435487798969035,3.873397240576807,3.8733498816608716,0.2697920053872771,0.26980416134111707,1.6435609358507435,1.6435487798969035,3.873397240576807,3.8733498816608716,0.9715683561757645,0.960436162144945,0.9999427895149063,0.5934840601565277,0.6534554197002158,0.5000084381658422,1.9964971887357734,50.000843816584215,1.0,1.0,3.055292111054342,100.0,2.9317259859470874e-06,3.1213341773413096e-07,1.4659117367715924e-06,2.0396585188211811e-07,0.967352418860155,1.0,0.9673529360348098,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.951598720530754,706.0,53.86048401560633,1.0,309.28364638933573,706.0,333.0198978360803,1.0,43.19817357796901,706.0,49.53266028238046,1.0,321.19549433425505,706.0,321.37979548016347,732.7640076129097,54.50239824931303,-26.395920460658687,308.36126843661344,751.8100340132581,49.944267447466444,-46.80057360136322,321.1829983051915,751.8100870973102,49.9442679244313,-46.80107514077401,321.18299817407905
19,20,19,19,0.5698689301460664,0.5998618329716688,True,,18.486982464794167,18.75668263868721,18.756694772555647,20.419289733245563,18.772249679613708,18.772261813482146,72.21135043671083,mm,76.0923308899212,mm,76.09228361274299,mm,800.4492888645262,843.4692299829528,843.468705924291,72.21135043671083,76.0923308899212,76.09228361274299,0.26970017389304246,0.2697123077614805,-1.647040053631855,-1.647027919763417,3.8809804532103698,3.8809331760321584,0.26970017389304246,0.2697123077614805,1.647040053631855,1.647027919763417,3.8809804532103698,3.8809331760321584,0.971666682983013,0.9605669603961128,0.9999663671254926,0.5929995276404235,0.6526950623949858,0.5000038034752242,1.9941740750595214,50.00038034752242,1.0,1.0,3.055292111054342,100.0,3.0306889388345667e-06,3.1249693999671117e-07,1.5153822981751364e-06,2.0396581028005785e-07,0.9796170694545231,1.0,0.9796174160183303,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.94737256917902,706.0,53.866747889596994,1.0,309.24668313971404,706.0,333.03191388668756,1.0,43.201524124219794,706.0,49.54341926240163,1.0,321.1856970527859,706.0,321.37724282136605,732.7530604889419,54.508797636238505,-26.389620734230963,308.32261441739377,751.779231254448,49.95523072924175,-46.89501449694372,321.1726841629093,751.7792861112116,49.95523122271103,-46.89551330478335,321.1726840273852
20,21,20,20,0.5998620317327015,0.6298549246202523,True,,18.485521689582626,18.75492277397663,18.754934884789293,20.420238243095866,18.770097300130715,18.770109410943377,72.20743956047188,mm,76.09789716275189,mm,76.09784996916895,mm,800.4059375342248,843.5309310742911,843.5304079422672,72.20743956047188,76.09789716275189,76.09784996916895,0.2694010843940049,0.26941319520666696,-1.6501409429651517,-1.6501288321524896,3.8904576022800086,3.890410408697065,0.2694010843940049,0.26941319520666696,1.6501409429651517,1.6501288321524896,3.8904576022800086,3.890410408697065,0.9717474037286616,0.9606899302074426,0.9999161832705128,0.5926023816652353,0.6519813625289512,0.5000149634135016,1.9919935134891655,50.00149634135016,1.0,1.0,3.055292111054342,100.0,3.0936699808643616e-06,3.1283892096238e-07,1.5469099765237187e-06,2.0396576867801456e-07,0.994265868858639,1.0,0.9942659746133466,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.09275163174166953,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.95060981160321,706.0,53.87334670546342,1.0,309.22051676654473,706.0,333.0354265188708,1.0,43.209990029480615,706.0,49.54724373180843,1.0,321.18409187181805,706.0,321.37080791407584,732.7301128091858,54.514973182361366,-26.377924669421162,308.2956900924905,751.7649896564402,49.958625788740726,-46.976012180406954,321.17138564328235,751.7650456523892,49.95862629208901,-46.9765088666714,321.1713855117373
21,22,21,21,0.6298551333193365,0.6598480162688357,True,,18.484643804146152,18.753910447320038,18.753922534289785,20.42148962960342,18.768682953078894,18.76869504004864,72.20156102278727,mm,76.09960526573377,mm,76.09955816123968,mm,800.340775045492,843.5498650757866,843.5493429312958,72.20156102278727,76.09960526573377,76.09955816123968,0.2692666431738857,0.26927873014363257,-1.652806676524527,-1.6527945895547802,3.898044242946497,3.8979971384524106,0.2692666431738857,0.26927873014363257,1.652806676524527,1.6527945895547802,3.898044242946497,3.8979971384524106,0.9716589514490866,0.9605584541984613,0.9999565772741449,0.5930375965004261,0.6527444723987452,0.5000055796921158,1.994325037054215,50.00055796921158,1.0,1.0,3.055292111054342,100.0,3.1115605101884734e-06,3.124730899029702e-07,1.5558287312389414e-06,2.0396572707598823e-07,0.9902931886686911,1.0,0.9902933809082807,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.0,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.95320611109523,706.0,53.87844615575997,1.0,309.19267011931964,706.0,333.0338095791691,1.0,43.21757756808302,706.0,49.54994816447904,1.0,321.17801520471374,706.0,321.35978455804593,732.7107748306458,54.5197032845368,-26.339350315920555,308.26812931985364,751.752593444321,49.96090189133816,-47.011129980141995,321.16563654932474,751.752649760994,49.96090239717936,-47.01162529899616,321.16563642161725
22,23,22,22,0.6598482349059716,0.6898411079174191,True,,18.483918701125923,18.754125001896,18.754137065961373,20.42276396698239,18.768558229377817,18.76857029344319,72.19857401862592,mm,76.098459007579,mm,76.09841199435192,mm,800.3076646640584,843.5371590189229,843.5366378861099,72.19857401862592,76.098459007579,76.09841199435192,0.27020630077007723,0.2702183648354506,-1.654205737604574,-1.6541936735392007,3.899884988953076,3.899837975726001,0.27020630077007723,0.2702183648354506,1.654205737604574,1.6541936735392007,3.899884988953076,3.899837975726001,0.9716508092857963,0.9605584541984613,0.9999063026021847,0.5930776928490217,0.6527444723987452,0.5000176858487243,1.994325037054215,50.00176858487243,1.0,1.0,3.055292111054342,100.0,3.141973946880449e-06,3.1247299226356875e-07,1.5710761244173821e-06,2.039656854739789e-07,0.9790449430284344,1.0,0.9790453813880315,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.09237085186452275,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.95456527025134,706.0,53.87518900520498,1.0,309.16906312794293,706.0,333.0348330089211,1.0,43.219764541152266,706.0,49.548060876364225,1.0,321.17444346044,706.0,321.3520381397758,732.7181205883734,54.516447537660284,-26.303813488683115,308.2447701781642,751.7481820282712,49.95871059646652,-47.00249542786686,321.16235127918776,751.7482389042859,49.95871110700308,-47.00298912013987,321.16235115482306
23,24,23,23,0.6898413364926067,0.7198341995660026,True,,18.482465488717853,18.752082756668585,18.752094797371598,20.42381737214233,18.767156269520683,18.767168310223695,72.19619011222402,mm,76.10278501528444,mm,76.10273808989163,mm,800.2812395082819,843.5851120037446,843.584591844558,72.19619011222402,76.10278501528444,76.10273808989163,0.26961726795073204,0.26962930865374446,-1.6566611026216478,-1.6566490619186354,3.906594903060423,3.906547977667614,0.26961726795073204,0.26962930865374446,1.6566611026216478,1.6566490619186354,3.906594903060423,3.906547977667614,0.9696610020767489,0.9543376444498175,0.9980433188121225,0.6030472626622392,0.6902707711784182,0.5016877756454869,2.1089788416728177,50.16877756454869,1.0,1.0,3.055292111054342,100.0,3.1985298551293863e-06,2.954854337190652e-07,1.604699468665065e-06,2.0396564387198655e-07,0.9852421179373185,1.0,0.985242445344496,1.0,True,False,False,houghpeaks,21.0,21.0,21.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.951703394656704,706.0,53.87644693057057,1.0,309.1434385770235,706.0,333.0400867030933,1.0,43.214795923574265,706.0,49.5510946307066,1.0,321.16553270884305,706.0,321.351005825645,732.7155457391198,54.51779978171466,-26.287761326637924,308.21849385280956,751.7528155414757,49.9623052774628,-47.05293675867674,321.152890825223,751.7528736296479,49.96230579953941,-47.05342820949229,321.1528906959309
24,25,24,24,0.7198344380792417,0.7498272912145861,True,,18.48088622224865,18.74979637383393,18.749808374811522,20.42036607339707,18.764285514357738,18.76429751533533,72.20832500324991,mm,76.11685317137577,mm,76.11680638707244,mm,800.4157525015078,843.7410548779719,843.7405362827359,72.20832500324991,76.11685317137577,76.11680638707244,0.2689101515852812,0.26892215256287244,-1.6560805590393315,-1.6560685580617402,3.908528168125855,3.908481383822533,0.2689101515852812,0.26892215256287244,1.6560805590393315,1.6560685580617402,3.908528168125855,3.908481383822533,0.9695791947069033,0.9542090091554746,0.9981146691702816,0.6034643350603675,0.6910753540487179,0.501596305336063,2.111437077369134,50.159630533606304,1.0,1.0,3.055292111054342,100.0,3.2470219128322826e-06,2.9514132838309996e-07,1.6287329708750421e-06,2.0396560227001115e-07,0.894323790570852,1.0,0.8943260410183378,1.0,True,False,False,houghpeaks,20.5,20.5,20.5,0.09437819420783645,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.95436632305089,706.0,53.87502036406135,1.0,309.1672135654102,706.0,333.0408006973092,1.0,43.21943580195143,706.0,49.54948688077167,1.0,321.1814107550058,706.0,321.3596934203929,732.7181862761413,54.51628162162427,-26.419689439737276,308.2386939271561,751.7633717497123,49.96038685341665,-47.20087059259983,321.1692215639658,751.7634307163312,49.96038738286589,-47.20135950648279,321.16922144032765
25,26,25,25,0.7498275396658768,0.7798203828631696,True,,18.4819677373522,18.750800333066167,18.75081234059519,20.41902173947618,18.763818170847856,18.763830178376878,72.21389702852406,mm,76.12260244920355,mm,76.12255565166254,mm,800.4775173576039,843.8047845454121,843.8042658034386,72.21389702852406,76.12260244920355,76.12255565166254,0.2688325957139668,0.2688446032429894,-1.6552035686283233,-1.6551915610993007,3.908705420679496,3.9086586231384786,0.2688325957139668,0.2688446032429894,1.6552035686283233,1.6551915610993007,3.908705420679496,3.9086586231384786,0.9697469197756573,0.9544444937441888,0.998095021590095,0.602609839881441,0.6896033154723775,0.5016213235774429,2.1069395695196738,50.16213235774429,1.0,1.0,3.055292111054342,100.0,3.630506327676708e-06,2.957712544350085e-07,1.821181459506843e-06,2.0396556066805272e-07,0.965985691608905,1.0,0.9659864511795112,1.0,True,False,False,houghpeaks,21.0,21.0,21.0,0.0,0.5,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.96104002347662,706.0,53.86922224544288,1.0,309.19572630233955,706.0,333.0394302164979,1.0,43.22890754348119,706.0,49.54181985836771,1.0,321.20573891327524,706.0,321.36591782823217,732.6961009636037,54.50948116701539,-26.495564592125163,308.2658027546981,751.7458370756252,49.951450295572684,-47.27399999776513,321.19477086087767,751.7459030527539,49.95145088636393,-47.27448207540496,321.1947707513476
26,27,26,26,0.7798206412525119,0.809813474511753,True,,18.48271734436122,18.750926062558904,18.75093811274067,20.414258287413418,18.759722313627435,18.7597343638092,72.23431438170697,mm,76.14539920346498,mm,76.14535221988463,mm,800.7038398918996,844.0574822948188,844.0569614906343,72.23431438170697,76.14539920346498,76.14535221988463,0.268208718197684,0.2682207683794502,-1.6545359737859826,-1.6545239236042164,3.91108482175801,3.9110378381776627,0.268208718197684,0.2682207683794502,1.6545359737859826,1.6545239236042164,3.91108482175801,3.9110378381776627,0.9693579947210581,0.9539633003801693,0.9978499204411202,0.6045948703540382,0.6926153452556354,0.5019440901811763,2.116142200354722,50.194409018117625,1.0,1.0,3.055292111054342,100.0,3.7559129465326445e-06,2.944849244423763e-07,1.8853039023503832e-06,2.0396551906611126e-07,0.6465124028247501,0.6789639908760674,0.6465179294231194,0.6789654763003666,True,False,False,houghpeaks,20.5,20.5,20.5,0.09286445885967907,1.0,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,36.98045442570398,706.0,53.849196693481126,1.0,309.25999047563647,706.0,333.03578118853363,1.0,43.25555256895243,706.0,49.518388126059364,1.0,321.25898369372015,706.0,321.3672177923698,732.7344911097429,54.488880722120044,-26.66850312393257,308.3268833272482,751.7987411496863,49.92523916796432,-47.45978433508128,321.2515439758787,751.7988095211288,49.92523977533893,-47.46026619017515,321.25154390190255
27,28,27,27,0.809813742839147,0.8398065661603364,True,,18.48770317152911,18.756368059758813,18.756383970541208,20.404199769080343,18.756272528094605,18.756288438877,72.2739825343652,mm,76.17026296829107,mm,76.17020093815637,mm,801.1435539312276,844.3330924690251,844.3324048766051,72.2739825343652,76.17026296829107,76.17020093815637,0.26866488822970425,0.26868079901209896,-1.6479272409857373,-1.6479113302033426,3.8962804339258668,3.896218403791167,0.26866488822970425,0.26868079901209896,1.6479272409857373,1.6479113302033426,3.8962804339258668,3.896218403791167,0.9695451903116069,0.9541934632093265,0.9979743359903226,0.6036378622782436,0.6911726668348261,0.5017778115743816,2.111734396356835,50.17778115743816,1.0,1.0,3.055292111054342,100.0,5.81139004652612e-06,4.3463199205326736e-07,2.916080620276751e-06,3.004062281708223e-07,0.8980493329043321,1.0,0.8980510282051928,1.0,True,False,False,houghpeaks,21.0,21.0,21.0,0.09247163973874184,0.5,False,candidate persistence disabled,True,False,1.0,300,300,300,False,False,1.0,37.03060577245844,706.0,53.807328954982715,1.0,309.4255262664031,706.0,333.01599385685176,1.0,43.319699706421794,706.0,49.47509857613557,1.0,321.3661633918065,706.0,321.36498791563986,732.7928668192345,54.44491265695795,-27.005056944640394,308.4884306802738,751.8485865287139,49.87540543811688,-47.6449620571418,321.36624449959874,751.8486924875549,49.87540636325011,-47.645582567475415,321.3662445006333
