frame,time_s,success,fascicle_length_px,final_fascicle_length_px,fascicle_angle_deg,pennation_angle_deg,super_apo_angle_deg,deep_apo_angle_deg,selected_line_angle_deg,selected_line_length_px,matlab_formula_fascicle_length_px,muscle_thickness_px,dohough_mask_density,dohough_n_peaks,n_fascicle_candidates,error
129,3.8691101046759244,True,455.1899488016121,455.1899488016121,32.0,32.41034583234452,-0.41034583234451816,-2.5448053380295903,18.970407485961914,737.9033813476562,455.1899488016121,243.9723653431126,0.06020537165561547,10,48,
130,3.8991032062625597,True,455.5720070161622,455.5720070161622,32.0,32.50295547031365,-0.5029554703136512,-2.5448053380295903,-22.932098388671875,706.975341796875,455.5720070161622,244.79848000369478,0.061869501277122735,10,41,
131,3.9290963078491945,True,437.89446586943177,437.89446586943177,34.0,34.41034583234452,-0.41034583234451816,-2.2270468546301174,-21.991134643554688,734.5839233398438,437.89446586943177,247.46116196776129,0.06538481384968653,10,76,
132,3.9590894094358298,True,428.6227214792053,428.6227214792053,34.0,34.42362848855464,-0.4236284885546411,-2.703625812216899,19.093490600585938,728.4757080078125,428.6227214792053,242.30352253322286,0.05755437446786553,10,43,
133,3.9890825110224646,True,433.75237510541325,433.75237510541325,34.0,34.463231298789765,-0.4632312987897649,-2.385943184701773,18.434947967529297,758.6011352539062,433.75237510541325,245.45060111711544,0.06052142728140561,10,43,
134,4.019075612609099,True,433.3989318582447,433.3989318582447,34.0,34.463231298789765,-0.4632312987897649,-2.38594572176288,18.970407485961914,739.2990112304688,433.3989318582447,245.25059562444872,0.06332077710983255,10,48,
135,4.049068714195735,True,436.8655576022361,436.8655576022361,34.0,34.489734326647266,-0.489734326647266,-2.2270468546301174,21.34578514099121,659.7009887695312,436.8655576022361,247.37886562863486,0.07429242240511881,10,58,
136,4.07906181578237,True,448.72374627828526,448.72374627828526,33.0,33.555757659666654,-0.5557576596666536,-2.2270468546301174,18.434947967529297,762.5591430664062,448.72374627828526,248.03125372212216,0.07615005547098738,10,66,
137,4.109054917369005,True,451.7109543832903,451.7109543832903,33.0,33.43676804036153,-0.43676804036152816,-2.0681162435820966,18.88608741760254,753.4686279296875,451.7109543832903,248.90012950663262,0.07721432441497458,10,80,
138,4.1390480189556405,True,440.1575295266547,440.1575295266547,34.0,34.476370390734104,-0.4763703907341039,-2.0681162435820966,18.970407485961914,749.3718872070312,440.1575295266547,249.15834732100373,0.07894940529941433,10,74,
139,4.169041120542275,True,439.9524125832798,439.9524125832798,34.0,34.44986694429676,-0.4498669442967582,-2.0681162435820966,20.376434326171875,702.9578247070312,439.9524125832798,248.87444557486043,0.07922676023633221,10,58,
140,4.19903422212891,True,451.30767374137633,451.30767374137633,33.0,33.436747422120675,-0.43674742212067486,-2.0681162435820966,21.03750991821289,683.46630859375,451.30767374137633,248.67777974520575,0.0785172476070074,10,61,
141,4.229027323715545,True,439.7604976639489,439.7604976639489,34.0,34.46314946082671,-0.46314946082671327,-2.0681162435820966,19.025606155395508,741.3047485351562,439.7604976639489,248.84994310149392,0.0770079207409892,10,94,
142,4.259020425302181,True,439.0442376332275,439.0442376332275,34.0,34.436747422120675,-0.43674742212067486,-2.0681162435820966,20.55604362487793,696.5009765625,439.0442376332275,248.27779746953942,0.07955571609174643,10,66,
143,4.289013526888816,True,439.0442376332275,439.0442376332275,34.0,34.436747422120675,-0.43674742212067486,-2.0681162435820966,22.249021530151367,639.4673461914062,439.0442376332275,248.27779746953942,0.07890425449573002,10,51,
144,4.31900662847545,True,439.23603824631243,439.23603824631243,34.0,34.423465445285444,-0.4234654452854443,-2.0681162435820966,-21.317916870117188,755.2518310546875,439.23603824631243,248.30227618857768,0.07982017079904022,10,102,
145,4.3489997300620855,True,436.8545905384902,436.8545905384902,34.0,34.46314946082671,-0.46314946082671327,-2.2270468546301174,18.434947967529297,759.1149291992188,436.8545905384902,247.2055597913285,0.07673701591888335,10,60,
146,4.378992831648721,True,428.9576163071687,428.9576163071687,35.0,35.516135642082475,-0.5161356420824745,-2.0681162435820966,-26.565048217773438,610.4121704101562,428.9576163071687,249.19529344615438,0.07559534559715163,10,52,
147,4.408985933235356,True,436.8382182914504,436.8382182914504,34.0,34.42354664971609,-0.42354664971608713,-2.2270468546301174,18.88608741760254,749.18505859375,436.8382182914504,246.94728756923624,0.07587270053406951,10,54,
148,4.43897903482199,True,448.5242688869515,448.5242688869515,33.0,33.47645222838747,-0.4764522283874726,-2.2270468546301174,17.744670867919922,789.550048828125,448.5242688869515,247.40339567750144,0.07596945225625017,10,51,
149,4.468972136408626,True,442.1596059763832,442.1596059763832,34.0,34.47645222838747,-0.4764522283874726,-1.9091537869403794,19.2900447845459,741.7740478515625,442.1596059763832,250.29217596996506,0.07577594881188886,10,70,
150,4.498965237995261,True,428.43103031431326,428.43103031431326,35.0,35.47645222838747,-0.4764522283874726,-2.0681162435820966,18.434947967529297,762.905029296875,428.43103031431326,248.64779579036605,0.07356355943135788,10,57,
151,4.528958339581896,True,439.25468699731726,439.25468699731726,34.0,34.47645222838747,-0.4764522283874726,-2.0681162435820966,18.434947967529297,762.6729125976562,439.25468699731726,248.64779579036605,0.07252509094661885,10,54,
152,4.5589514411685315,True,431.2643693042475,431.2643693042475,35.0,35.47645222838747,-0.4764522283874726,-1.9091537869403794,-21.250503540039062,756.6281127929688,431.2643693042475,250.29217596996506,0.0727250445057922,10,92,
153,4.588944542755166,True,431.2643693042475,431.2643693042475,35.0,35.47645222838747,-0.4764522283874726,-1.9091537869403794,21.124717712402344,682.2392578125,431.2643693042475,250.29217596996506,0.07311850150932686,10,81,
154,4.618937644341801,True,429.1106648506812,429.1106648506812,35.0,35.46325159967952,-0.46325159967952345,-2.0681162435820966,18.434947967529297,764.9610595703125,429.1106648506812,248.9617166509388,0.07340875667586882,10,53,
155,4.648930745928436,True,431.9536047336787,431.9536047336787,35.0,35.47645222838747,-0.4764522283874726,-1.909151248295359,-21.037506103515625,763.5479736328125,431.9536047336787,250.6921863758009,0.07438272401248743,10,80,
156,4.678923847515072,True,439.9612813126223,439.9612813126223,34.0,34.47645222838747,-0.4764522283874726,-2.0681162435820966,17.592422485351562,797.00146484375,439.9612813126223,249.0477758571005,0.07679506695219175,10,96,
157,4.708916949101707,True,442.5093880414687,442.5093880414687,34.0,34.46325159967952,-0.46325159967952345,-1.9091537869403794,18.970407485961914,753.3590698242188,442.5093880414687,250.4061247844702,0.07538249180835419,10,76,
158,4.738910050688341,True,439.9789171331917,439.9789171331917,34.0,34.52943819651804,-0.5294381965180435,-2.0681162435820966,18.434947967529297,767.6732788085938,439.9789171331917,249.39307043350522,0.06879047447044558,10,51,
159,4.7689031522749765,True,447.55735054234407,447.55735054234407,33.0,33.46331250234812,-0.46331250234811705,-2.2270468546301174,-24.443954467773438,659.5604858398438,447.55735054234407,246.78443013899604,0.05930235558192936,10,53,
160,4.798896253861612,True,464.36542055691575,464.36542055691575,32.0,32.42360818744757,-0.4236081874475701,-1.9886375744290206,20.772253036499023,689.4798583984375,464.36542055691575,248.98096538559952,0.0537230062695116,10,53,
161,4.828889355448247,True,453.74965074333255,453.74965074333255,33.0,33.42352634860859,-0.42352634860858984,-1.8296601089506908,18.434947967529297,772.8135986328125,453.74965074333255,249.9359673085517,0.04781470110167961,10,54,
162,4.858882457034881,True,479.3239934174476,479.3239934174476,31.0,31.463231298789765,-0.4632312987897649,-1.9091537869403794,19.358993530273438,733.07421875,479.3239934174476,250.1837758371393,0.05085915529296421,10,42,
163,4.888875558621517,True,468.82861245431303,468.82861245431303,32.0,32.38371980231841,-0.3837198023184101,-1.6706544564092383,17.81888771057129,800.4290161132812,468.82861245431303,251.09844603422295,0.05574189220568126,10,43,
164,4.918868660208152,True,454.08564816165085,454.08564816165085,33.0,33.344116217648235,-0.3441162176482351,-1.8296601089506908,17.744670867919922,800.9249877929688,454.08564816165085,249.5955347427983,0.04855646430506463,10,35,
165,4.948861761794787,True,469.39973803754486,469.39973803754486,32.0,32.39702252954285,-0.397022529542852,-1.6706544564092383,17.10272789001465,831.4336547851562,469.39973803754486,251.4963610494856,0.0497045847416084,10,42,
166,4.9788548633814225,True,464.60933669429727,464.60933669429727,32.0,32.39702252954285,-0.397022529542852,-1.9091537869403794,18.970407485961914,750.1856079101562,464.60933669429727,248.92974584251894,0.053077994788307235,10,59,
167,5.008847964968057,True,467.1334031705034,467.1334031705034,32.0,32.39702252954285,-0.397022529542852,-1.7728763916781816,23.749494552612305,618.0670166015625,467.1334031705034,250.28209754272817,0.06139864289584355,10,61,
168,5.038841066554692,True,464.40988655361394,464.40988655361394,32.0,32.38371980231841,-0.3837198023184101,-1.9091537869403794,17.878694534301758,791.740478515625,464.40988655361394,248.7318344886769,0.06873887355194923,10,54,
169,5.068834168141327,True,505.1607934959395,505.1607934959395,30.0,30.463231298789765,-0.4632312987897649,-1.247233127530734,17.744670867919922,817.3223266601562,505.1607934959395,256.1091070417403,0.07020949972909518,10,53,
170,5.098827269727963,True,470.56134806305596,470.56134806305596,32.0,32.463231298789765,-0.4632312987897649,-1.60188514817321,17.744670867919922,804.9832763671875,470.56134806305596,252.57769230327963,0.06519776052013726,10,70,
171,5.128820371314598,True,478.90836000316517,478.90836000316517,32.0,32.463231298789765,-0.4632312987897649,-1.1397427730384493,23.317707061767578,638.090087890625,478.90836000316517,257.0580199420431,0.06613947728269563,10,51,
172,5.158813472901232,True,478.7275873243804,478.7275873243804,32.0,32.43672743828711,-0.43672743828710736,-1.1397427730384493,21.03750991821289,700.7352294921875,478.7275873243804,256.77411618507205,0.0699901958254857,10,64,
173,5.1888065744878675,True,472.15191657693043,472.15191657693043,32.0,32.39702252954285,-0.397022529542852,-1.454818725032709,19.536653518676758,742.3519287109375,472.15191657693043,252.97093129638804,0.07197683118759514,10,68,
174,5.218799676074503,True,498.75764542092173,498.75764542092173,30.0,30.344136519132718,-0.3441365191327179,-1.5457001766758367,19.093490600585938,755.9828491210938,498.75764542092173,251.96865742511557,0.07006759720323022,10,70,
175,5.248792777661138,True,482.32367554332234,482.32367554332234,32.0,32.38374010362463,-0.38374010362463196,-0.9247387464520216,19.65382194519043,753.6502075195312,482.32367554332234,258.32636886688994,0.07115121649165355,10,59,
176,5.278785879247772,True,469.33161490309345,469.33161490309345,32.0,32.39702252954285,-0.397022529542852,-1.613858724784592,18.060470581054688,791.1557006835938,469.33161490309345,251.45986183777015,0.07346680770917723,10,75,
177,5.308778980834408,True,456.806632123224,456.806632123224,32.0,32.35725601797802,-0.35725601797801687,-2.306498188203875,-19.653823852539062,812.7325439453125,456.806632123224,244.48142840405126,0.07780128486287056,10,58,
178,5.338772082421043,True,470.81983192818524,470.81983192818524,31.0,31.383740103624632,-0.38374010362463196,-2.147584413139782,17.878694534301758,779.3851318359375,470.81983192818524,245.18761162895507,0.08116824479475734,10,68,
179,5.368765184007678,True,466.6923674512931,466.6923674512931,30.0,30.39704283078487,-0.39704283078486924,-3.021139637221836,-19.798873901367188,810.0562744140625,466.6923674512931,236.14131963353242,0.08037488067287597,10,90,
180,5.3987582855943135,True,436.4124437861583,436.4124437861583,30.0,30.383740103624632,-0.38374010362463196,-4.368278838322624,17.10272789001465,737.4423828125,436.4124437861583,220.7326013501439,0.07694341959286875,10,89,
181,5.428751387180948,True,433.8911987167561,433.8911987167561,31.0,31.410244009259685,-0.41024400925968507,-3.972495378691036,-19.746841430664062,815.9835205078125,433.8911987167561,226.1277052655454,0.0699772955958616,10,73,
182,5.458744488767583,True,445.19941157633355,445.19941157633355,30.0,30.383740103624632,-0.38374010362463196,-3.972495378691036,16.50436019897461,773.595458984375,445.19941157633355,225.17695275652977,0.0716156247581207,10,63,
183,5.488737590354218,True,436.40916715041016,436.40916715041016,30.0,30.42352634860859,-0.42352634860858984,-4.368278838322624,16.46001434326172,759.3884887695312,436.40916715041016,220.9923130205502,0.08215511236100002,10,71,
184,5.518730691940854,True,489.900653476022,489.900653476022,27.0,27.44994846535957,-0.4499484653595687,-3.972495378691036,15.422160148620605,812.1124267578125,489.900653476022,225.83125629002436,0.08705074950334116,10,76,
185,5.548723793527489,True,447.390687925569,447.390687925569,30.0,30.39704283078487,-0.39704283078486924,-3.972495378691036,15.945395469665527,793.8694458007812,447.390687925569,226.374877342565,0.07367321138316262,10,84,
186,5.578716895114123,True,458.12183158703493,458.12183158703493,28.0,28.291127794936074,-0.29112779493607377,-4.7636400081005945,-20.854461669921875,765.1720581054688,458.12183158703493,217.12769517614,0.08096184112077195,10,77,
187,5.6087099967007585,True,460.18685510179773,460.18685510179773,28.0,28.330731493796293,-0.33073149379629285,-4.7636400081005945,-19.653823852539062,826.6923828125,460.18685510179773,218.38645744578324,0.0860380814778503,10,131,
188,5.638703098287394,True,481.9123234667759,481.9123234667759,28.0,28.357235716550406,-0.35723571655040587,-3.972495378691036,16.8583984375,760.5396118164062,481.9123234667759,228.89270436600677,0.0779238370442994,10,84,
189,5.668696199874029,True,497.0262296728717,497.0262296728717,29.0,29.463149460826713,-0.46314946082671327,-2.8850835234303815,20.2248592376709,691.7835693359375,497.0262296728717,244.469149143471,0.08554142263732295,10,103,
190,5.698689301460663,True,500.4075939478507,500.4075939478507,29.0,29.489734326647266,-0.489734326647266,-2.8624072542140766,16.50436019897461,833.6217041015625,500.4075939478507,246.33445067113152,0.07124796821383421,10,83,
191,5.728682403047299,True,484.2829508708866,484.2829508708866,30.0,30.51621716155546,-0.5162171615554598,-2.998466367271874,17.927919387817383,769.5402221679688,484.2829508708866,245.9102721981643,0.06973219123300395,10,93,
192,5.758675504633934,True,498.1989579332027,498.1989579332027,29.0,29.542618574306744,-0.5426185743067435,-3.0891562707552396,18.434947967529297,747.7661743164062,498.1989579332027,245.64737088473544,0.08387729301581569,10,112,
193,5.788668606220569,True,518.7922415495558,518.7922415495558,28.0,28.476513130825936,-0.4765131308259356,-2.8624047190861575,16.50436019897461,837.2670288085938,518.7922415495558,247.35934839774424,0.08551562217807478,10,108,
194,5.8186617078072045,True,518.5391017290162,518.5391017290162,28.0,28.489815846779777,-0.4898158467797771,-2.924770517137091,18.165956497192383,764.7589111328125,518.5391017290162,247.34447152453737,0.08852137568048711,10,102,
195,5.848654809393839,True,521.2401397882126,521.2401397882126,28.0,28.596839478333322,-0.5968394783333224,-2.7830218807340827,21.801406860351562,651.721435546875,521.2401397882126,249.4881664575099,0.089243788539436,10,136,
196,5.878647910980474,True,527.24857134473,527.24857134473,28.0,28.394876941467743,-0.3948769414677429,-2.41431455152005,17.744670867919922,800.5809936523438,527.24857134473,250.73071398811803,0.09211408963079543,10,100,
197,5.908641012567109,True,548.1481415831375,548.1481415831375,27.0,27.337114420852146,-0.3371144208521457,-2.244071603432758,-19.798873901367188,828.5558471679688,548.1481415831375,251.7233724030142,0.09516499393689208,10,109,
